               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.088845,             0.15201,            0.041813,             0.50579,             0.11527,              0.1262,            0.060616,            0.090228,              0.2347,            0.042114,           0.0098812,           0.0098812,           0.0098812
                  14,            0.088083,             0.15194,            0.041518,              0.4669,              0.1199,             0.13179,            0.063596,            0.089525,             0.23414,            0.041005,           0.0098713,           0.0098713,           0.0098713
                  15,            0.087311,             0.15171,            0.040585,             0.53854,             0.13992,             0.15172,            0.074056,            0.088946,             0.23659,            0.040332,           0.0098614,           0.0098614,           0.0098614
                  16,            0.086605,             0.14624,            0.040047,             0.45436,             0.12572,             0.13728,            0.066734,            0.088321,             0.23377,            0.040158,           0.0098515,           0.0098515,           0.0098515
                  17,            0.086153,             0.15144,            0.039697,             0.47046,             0.13714,             0.14811,            0.071535,            0.087377,             0.23301,            0.039419,           0.0098416,           0.0098416,           0.0098416
                  18,            0.085684,             0.15005,            0.039465,             0.50648,              0.1366,             0.14666,             0.07028,            0.087405,             0.23389,            0.039455,           0.0098317,           0.0098317,           0.0098317
                  19,            0.085338,             0.14828,            0.038994,             0.56091,             0.14893,              0.1638,             0.08137,            0.087142,             0.23437,            0.039034,           0.0098218,           0.0098218,           0.0098218
                  20,            0.084746,             0.15071,            0.038742,             0.56596,             0.14201,             0.16505,            0.081739,            0.086152,             0.23179,            0.038327,           0.0098119,           0.0098119,           0.0098119
                  21,            0.084296,             0.14968,            0.038263,             0.63382,             0.14322,             0.16353,            0.083646,            0.085738,             0.22977,            0.038099,            0.009802,            0.009802,            0.009802
                  22,            0.084066,             0.15161,            0.037894,             0.60108,             0.16987,             0.18667,            0.091588,            0.085916,             0.23509,             0.03821,           0.0097921,           0.0097921,           0.0097921
                  23,            0.083177,             0.14594,            0.037584,             0.70857,             0.17118,             0.19682,            0.098923,            0.085709,              0.2353,            0.037897,           0.0097822,           0.0097822,           0.0097822
                  24,            0.083353,             0.14875,            0.037554,             0.56113,             0.14945,             0.17506,            0.086384,            0.085728,             0.23118,            0.038349,           0.0097723,           0.0097723,           0.0097723
                  25,            0.082495,             0.14558,            0.037264,             0.58088,              0.1557,             0.18112,            0.093298,            0.084588,             0.22945,            0.037559,           0.0097624,           0.0097624,           0.0097624
                  26,            0.082511,             0.14894,            0.036927,             0.56275,             0.17154,             0.19722,             0.10031,            0.084734,             0.23002,            0.037506,           0.0097525,           0.0097525,           0.0097525
                  27,            0.082198,             0.14853,            0.036484,             0.55363,             0.18839,             0.21087,             0.10807,            0.083992,             0.23139,            0.036987,           0.0097426,           0.0097426,           0.0097426
                  28,            0.081791,             0.14408,            0.036196,             0.56846,              0.1779,             0.20363,             0.10361,             0.08427,             0.22992,            0.036886,           0.0097327,           0.0097327,           0.0097327
                  29,            0.081588,             0.14658,            0.036088,              0.5741,             0.17707,             0.19778,             0.10454,            0.083965,             0.23026,            0.037046,           0.0097228,           0.0097228,           0.0097228
                  30,            0.081423,             0.14927,            0.036004,             0.55897,             0.19588,             0.21426,             0.11023,            0.083562,             0.23137,            0.036465,           0.0097129,           0.0097129,           0.0097129
                  31,            0.081108,             0.14805,            0.035783,             0.50996,             0.19553,             0.22277,             0.11729,            0.083166,             0.23009,            0.036347,            0.009703,            0.009703,            0.009703
                  32,            0.080864,             0.14716,            0.035469,             0.45326,             0.18457,             0.20538,             0.10745,            0.082966,             0.22959,            0.036266,           0.0096931,           0.0096931,           0.0096931
                  33,             0.08053,             0.14453,            0.035218,             0.43901,             0.21544,             0.22852,             0.11749,            0.082494,             0.22882,             0.03582,           0.0096832,           0.0096832,           0.0096832
                  34,            0.080422,              0.1451,            0.035265,              0.5216,             0.20499,             0.22488,             0.11431,             0.08253,             0.22847,            0.036029,           0.0096733,           0.0096733,           0.0096733
                  35,            0.080014,             0.14647,             0.03498,             0.57231,             0.21824,             0.23271,              0.1198,            0.082256,             0.22875,            0.035564,           0.0096634,           0.0096634,           0.0096634
                  36,            0.080018,             0.14728,            0.034789,             0.49181,             0.22166,             0.23414,              0.1222,            0.082001,             0.22782,            0.035511,           0.0096535,           0.0096535,           0.0096535
                  37,             0.07961,             0.14624,            0.034686,             0.47564,             0.21301,              0.2279,             0.11833,            0.081968,             0.22829,            0.035424,           0.0096436,           0.0096436,           0.0096436
                  38,            0.079213,             0.14372,            0.034349,             0.66202,             0.21626,             0.23742,             0.12439,            0.081489,             0.22782,            0.035123,           0.0096337,           0.0096337,           0.0096337
                  39,            0.079357,             0.14747,            0.034386,             0.47847,              0.2179,             0.23628,             0.12206,            0.081683,             0.22796,            0.035226,           0.0096238,           0.0096238,           0.0096238
                  40,            0.078813,             0.14701,            0.034161,              0.4953,              0.2226,             0.23923,               0.124,            0.081338,             0.22725,            0.034915,           0.0096139,           0.0096139,           0.0096139
                  41,            0.078971,             0.14412,            0.034058,             0.49006,             0.22704,             0.24456,             0.12785,            0.081053,             0.22701,             0.03478,            0.009604,            0.009604,            0.009604
                  42,            0.078701,             0.14259,            0.033984,             0.52491,             0.22609,             0.24592,             0.13021,            0.081088,             0.22808,            0.034597,           0.0095941,           0.0095941,           0.0095941
                  43,            0.078579,             0.14154,            0.033782,             0.50617,             0.22308,             0.24627,             0.12921,            0.081332,             0.22746,            0.034709,           0.0095842,           0.0095842,           0.0095842
                  44,            0.078338,             0.14501,            0.033583,             0.50294,             0.22963,             0.24724,             0.12875,            0.080965,             0.22809,            0.034628,           0.0095743,           0.0095743,           0.0095743
                  45,            0.078194,             0.14192,            0.033607,             0.52611,             0.22647,             0.25406,             0.13549,            0.080476,             0.22713,            0.034362,           0.0095644,           0.0095644,           0.0095644
                  46,            0.077877,              0.1395,             0.03333,             0.50881,             0.23735,             0.25602,             0.13492,            0.080591,             0.22648,             0.03433,           0.0095545,           0.0095545,           0.0095545
                  47,            0.078073,             0.14581,             0.03327,             0.51504,             0.22895,             0.25256,             0.13242,            0.080337,             0.22729,            0.034427,           0.0095446,           0.0095446,           0.0095446
                  48,            0.077333,             0.13761,            0.032989,             0.48762,             0.23761,             0.25675,             0.13527,            0.080359,             0.22776,            0.034262,           0.0095347,           0.0095347,           0.0095347
                  49,            0.077125,             0.13787,            0.032775,             0.49166,              0.2407,             0.25799,             0.13637,            0.080125,             0.22648,            0.034394,           0.0095248,           0.0095248,           0.0095248
                  50,            0.077261,             0.14453,            0.032795,              0.4544,             0.23784,             0.25755,             0.13948,            0.080008,             0.22684,            0.033944,           0.0095149,           0.0095149,           0.0095149
                  51,            0.077138,             0.14538,            0.032557,             0.47331,             0.23794,             0.25484,             0.13418,            0.079819,             0.22638,            0.033801,            0.009505,            0.009505,            0.009505
                  52,            0.077199,             0.13583,            0.032608,              0.5031,             0.24714,             0.26481,             0.14336,            0.079821,             0.22561,            0.033908,           0.0094951,           0.0094951,           0.0094951
                  53,            0.076791,             0.14165,            0.032387,             0.48175,             0.24455,             0.26714,             0.14608,            0.079368,             0.22693,            0.033728,           0.0094852,           0.0094852,           0.0094852
                  54,            0.076641,             0.13669,            0.032368,             0.48153,             0.25105,             0.25766,             0.13777,            0.079618,             0.22642,            0.033727,           0.0094753,           0.0094753,           0.0094753
                  55,            0.077024,             0.14261,            0.032493,             0.48514,             0.24705,             0.25869,             0.13776,            0.079753,             0.22794,            0.033831,           0.0094654,           0.0094654,           0.0094654
                  56,            0.076094,             0.13824,            0.032209,             0.50534,             0.24366,             0.26863,             0.14223,            0.079295,             0.22581,             0.03354,           0.0094555,           0.0094555,           0.0094555
                  57,            0.076421,             0.14074,            0.032129,             0.46279,             0.25088,             0.26847,             0.14133,            0.079174,             0.22591,            0.033566,           0.0094456,           0.0094456,           0.0094456
                  58,            0.076089,             0.14265,            0.031916,               0.461,             0.25165,             0.26495,             0.14202,            0.079082,             0.22606,            0.033523,           0.0094357,           0.0094357,           0.0094357
                  59,            0.076517,             0.14421,            0.032077,             0.45366,             0.24957,             0.26795,             0.14594,            0.079145,             0.22694,            0.033473,           0.0094258,           0.0094258,           0.0094258
                  60,            0.076035,             0.14004,             0.03207,             0.48118,              0.2518,             0.27145,             0.14432,            0.078782,             0.22617,            0.033218,           0.0094159,           0.0094159,           0.0094159
                  61,            0.075827,              0.1405,            0.031591,             0.55633,             0.25218,             0.27174,              0.1472,            0.078848,             0.22724,            0.033251,            0.009406,            0.009406,            0.009406
                  62,            0.075554,             0.13959,            0.031471,             0.58627,             0.25206,             0.26907,             0.14626,            0.078716,             0.22714,            0.033417,           0.0093961,           0.0093961,           0.0093961
                  63,            0.075651,             0.13693,            0.031668,             0.49094,             0.25444,             0.27355,             0.14856,            0.078525,             0.22614,            0.033177,           0.0093862,           0.0093862,           0.0093862
                  64,            0.075701,             0.13646,            0.031751,              0.5281,             0.25141,             0.27614,             0.14936,            0.078395,             0.22618,            0.033118,           0.0093763,           0.0093763,           0.0093763
                  65,            0.075614,             0.13883,            0.031474,             0.55043,              0.2554,             0.27713,             0.15219,            0.078382,             0.22649,            0.032995,           0.0093664,           0.0093664,           0.0093664
                  66,            0.075249,             0.13714,            0.031477,             0.57491,             0.26038,             0.27417,             0.14479,            0.078202,             0.22456,            0.032767,           0.0093565,           0.0093565,           0.0093565
                  67,            0.075191,             0.13969,            0.031271,             0.45968,             0.26642,             0.27736,             0.14657,            0.078433,             0.22654,            0.033098,           0.0093466,           0.0093466,           0.0093466
                  68,            0.075215,             0.13437,            0.031227,             0.52167,             0.25889,             0.28072,             0.15099,            0.078164,             0.22673,             0.03291,           0.0093367,           0.0093367,           0.0093367
                  69,            0.074986,             0.14032,            0.031064,             0.50192,             0.26212,             0.27954,             0.15093,            0.077893,             0.22494,            0.032743,           0.0093268,           0.0093268,           0.0093268
                  70,            0.074996,             0.13547,            0.031104,             0.52158,             0.26118,             0.27715,              0.1505,            0.078029,             0.22586,            0.032879,           0.0093169,           0.0093169,           0.0093169
                  71,            0.074815,               0.142,             0.03094,             0.45763,             0.26873,             0.28402,             0.15379,             0.07754,             0.22506,            0.032585,            0.009307,            0.009307,            0.009307
                  72,            0.074431,             0.13604,            0.030695,             0.53586,             0.27225,             0.28273,             0.15116,            0.077775,             0.22545,            0.032702,           0.0092971,           0.0092971,           0.0092971
                  73,            0.074458,             0.13496,            0.030658,             0.50216,             0.26636,             0.28446,             0.15546,            0.077776,              0.2255,            0.032586,           0.0092872,           0.0092872,           0.0092872
                  74,            0.074609,             0.13768,             0.03079,             0.50399,             0.26711,             0.28547,             0.15364,              0.0776,             0.22535,            0.032534,           0.0092773,           0.0092773,           0.0092773
                  75,            0.074684,             0.14191,            0.030947,             0.48269,             0.26376,             0.28504,               0.154,            0.077423,             0.22457,              0.0324,           0.0092674,           0.0092674,           0.0092674
                  76,            0.074614,             0.14055,            0.030633,             0.52946,             0.27119,             0.28652,             0.15751,            0.077528,             0.22634,            0.032519,           0.0092575,           0.0092575,           0.0092575
                  77,            0.074375,             0.14286,            0.030556,             0.54848,             0.27778,             0.29115,             0.15661,            0.077334,             0.22517,            0.032449,           0.0092476,           0.0092476,           0.0092476
                  78,            0.073677,             0.13528,            0.030375,             0.48866,             0.27452,             0.28928,             0.15837,            0.077459,             0.22595,            0.032495,           0.0092377,           0.0092377,           0.0092377
                  79,            0.073916,             0.13301,            0.030309,              0.5274,             0.27475,              0.2882,             0.15651,            0.077285,             0.22459,            0.032334,           0.0092278,           0.0092278,           0.0092278
                  80,            0.074397,             0.14268,            0.030643,             0.49296,             0.27066,              0.2881,             0.15689,            0.077134,             0.22479,             0.03234,           0.0092179,           0.0092179,           0.0092179
                  81,             0.07399,             0.13592,            0.030257,             0.50828,             0.27607,             0.29075,             0.15767,            0.077026,             0.22473,            0.032156,            0.009208,            0.009208,            0.009208
                  82,            0.074285,             0.14449,            0.030476,             0.52562,             0.27563,             0.28825,             0.15709,            0.076987,             0.22535,            0.032236,           0.0091981,           0.0091981,           0.0091981
                  83,            0.073808,             0.14137,            0.030344,             0.54304,             0.27361,             0.29229,             0.15522,            0.077141,              0.2247,            0.032174,           0.0091882,           0.0091882,           0.0091882
                  84,            0.073396,             0.13611,            0.030094,             0.51645,             0.27086,             0.29047,             0.15911,            0.076937,             0.22542,            0.032239,           0.0091783,           0.0091783,           0.0091783
                  85,            0.073547,             0.13928,            0.029943,              0.5624,             0.27827,             0.29077,             0.16015,            0.076819,             0.22518,            0.032214,           0.0091684,           0.0091684,           0.0091684
                  86,            0.073315,             0.13881,             0.02999,              0.5078,             0.27672,              0.2908,             0.15694,            0.076885,             0.22531,            0.032089,           0.0091585,           0.0091585,           0.0091585
                  87,            0.073424,             0.13193,            0.029952,             0.53398,             0.27607,             0.29499,             0.16254,            0.076692,             0.22517,            0.031988,           0.0091486,           0.0091486,           0.0091486
                  88,            0.072921,             0.13361,            0.029884,             0.54292,             0.27376,             0.29241,             0.15684,            0.076884,             0.22543,            0.032084,           0.0091387,           0.0091387,           0.0091387
                  89,            0.073522,             0.13861,            0.029885,             0.57515,             0.28076,             0.29624,             0.15661,            0.076656,             0.22504,            0.031888,           0.0091288,           0.0091288,           0.0091288
                  90,            0.073068,             0.13625,            0.029547,             0.49917,             0.28407,             0.29388,             0.15831,            0.076685,             0.22501,            0.032102,           0.0091189,           0.0091189,           0.0091189
                  91,            0.073407,             0.13805,             0.02991,             0.55357,             0.28225,             0.29302,             0.15833,            0.076764,             0.22481,            0.031978,            0.009109,            0.009109,            0.009109
                  92,            0.073037,             0.13633,            0.029698,             0.54349,             0.27155,             0.29609,             0.16277,            0.076578,             0.22625,            0.032028,           0.0090991,           0.0090991,           0.0090991
                  93,            0.073016,             0.13751,            0.029545,             0.56347,             0.28281,             0.29803,             0.16361,            0.076419,             0.22508,            0.031923,           0.0090892,           0.0090892,           0.0090892
                  94,            0.072881,             0.13728,            0.029387,             0.54546,             0.28451,             0.29829,             0.16408,            0.076417,             0.22543,            0.031903,           0.0090793,           0.0090793,           0.0090793
                  95,            0.072414,             0.13206,            0.029272,              0.5126,              0.2772,             0.29978,             0.16295,            0.076286,             0.22473,            0.031725,           0.0090694,           0.0090694,           0.0090694
                  96,            0.072975,              0.1378,            0.029474,             0.53052,             0.28227,             0.29995,             0.16367,             0.07622,             0.22449,            0.031801,           0.0090595,           0.0090595,           0.0090595
                  97,             0.07261,             0.13529,            0.029317,              0.4939,             0.28304,             0.30105,             0.16538,            0.076198,              0.2251,            0.031786,           0.0090496,           0.0090496,           0.0090496
                  98,            0.072705,             0.13968,            0.029285,             0.60361,             0.27802,             0.29658,             0.16221,            0.076277,             0.22461,            0.031842,           0.0090397,           0.0090397,           0.0090397
                  99,            0.072185,             0.13202,            0.029242,             0.47376,             0.29523,             0.30496,             0.16774,            0.076092,             0.22499,            0.031647,           0.0090298,           0.0090298,           0.0090298
                 100,            0.072703,             0.13992,            0.029367,             0.52996,              0.2817,             0.30203,             0.16625,            0.076095,             0.22493,            0.031698,           0.0090199,           0.0090199,           0.0090199
                 101,            0.072121,              0.1357,            0.029261,             0.51721,             0.27968,             0.30196,             0.16681,            0.076074,               0.225,            0.031721,             0.00901,             0.00901,             0.00901
                 102,            0.072131,             0.13373,            0.029008,             0.58657,             0.28845,             0.30454,             0.16795,            0.076043,              0.2258,            0.031669,           0.0090001,           0.0090001,           0.0090001
                 103,            0.072409,             0.13749,            0.029211,             0.55254,             0.29031,             0.30367,             0.16828,            0.075922,              0.2256,            0.031637,           0.0089902,           0.0089902,           0.0089902
                 104,            0.072418,              0.1336,            0.029115,              0.4965,               0.294,             0.30397,              0.1674,            0.075863,             0.22471,            0.031683,           0.0089803,           0.0089803,           0.0089803
                 105,            0.071921,             0.13719,            0.028722,             0.49472,             0.29123,             0.30537,             0.16888,            0.075732,               0.225,            0.031575,           0.0089704,           0.0089704,           0.0089704
                 106,            0.071669,             0.13556,            0.028811,             0.48386,             0.30283,              0.3078,             0.17134,            0.075629,             0.22434,            0.031498,           0.0089605,           0.0089605,           0.0089605
                 107,            0.071509,             0.13422,            0.028669,             0.51253,             0.29236,             0.30431,             0.16916,            0.075798,             0.22497,            0.031543,           0.0089506,           0.0089506,           0.0089506
                 108,            0.071631,             0.13333,            0.028597,             0.52597,             0.29539,             0.30785,             0.16676,            0.075829,             0.22488,            0.031449,           0.0089407,           0.0089407,           0.0089407
                 109,            0.071248,             0.13453,            0.028503,             0.56835,             0.30105,             0.30981,              0.1705,            0.075641,             0.22543,            0.031479,           0.0089308,           0.0089308,           0.0089308
                 110,            0.071732,             0.13571,            0.028665,             0.52189,             0.28831,             0.30673,             0.17151,            0.075696,              0.2254,            0.031472,           0.0089209,           0.0089209,           0.0089209
                 111,            0.071465,             0.13378,            0.028559,             0.52227,             0.28895,             0.30829,             0.17027,            0.075644,             0.22516,            0.031452,            0.008911,            0.008911,            0.008911
                 112,            0.071281,             0.12976,            0.028419,             0.59968,             0.28949,             0.30893,             0.17135,            0.075783,             0.22645,            0.031448,           0.0089011,           0.0089011,           0.0089011
                 113,            0.071709,             0.13688,            0.028735,             0.51597,             0.29767,             0.30944,             0.17317,            0.075445,             0.22526,            0.031459,           0.0088912,           0.0088912,           0.0088912
                 114,            0.071506,              0.1355,            0.028516,             0.56783,             0.28838,             0.30227,             0.16499,            0.075641,             0.22611,            0.031505,           0.0088813,           0.0088813,           0.0088813
                 115,            0.071177,             0.13421,            0.028505,             0.51014,             0.29694,             0.30903,               0.172,            0.075417,             0.22526,            0.031304,           0.0088714,           0.0088714,           0.0088714
                 116,             0.07087,             0.13092,            0.028144,             0.56182,             0.29863,             0.30923,             0.17164,            0.075401,             0.22535,             0.03136,           0.0088615,           0.0088615,           0.0088615
                 117,            0.071402,             0.13891,            0.028355,             0.52932,             0.29874,             0.31252,             0.17247,            0.075386,             0.22554,            0.031248,           0.0088516,           0.0088516,           0.0088516
                 118,            0.071252,             0.13777,             0.02829,             0.56048,              0.2859,             0.30846,             0.17281,             0.07548,             0.22584,            0.031282,           0.0088417,           0.0088417,           0.0088417
                 119,            0.070937,             0.12908,            0.027891,             0.60052,             0.29984,             0.31214,             0.17446,            0.075325,             0.22519,            0.031294,           0.0088318,           0.0088318,           0.0088318
                 120,            0.071089,             0.13715,            0.028199,             0.58216,             0.30439,             0.30794,              0.1724,            0.075422,             0.22608,            0.031329,           0.0088219,           0.0088219,           0.0088219
                 121,            0.070832,             0.13389,             0.02804,             0.51001,             0.30026,             0.31178,             0.17396,            0.075208,             0.22459,            0.031289,            0.008812,            0.008812,            0.008812
                 122,            0.071115,             0.13779,            0.028173,             0.56551,             0.30647,             0.31488,             0.17404,            0.075246,             0.22593,            0.031318,           0.0088021,           0.0088021,           0.0088021
                 123,            0.070476,             0.13133,            0.027849,             0.61128,             0.30592,             0.31599,             0.17832,             0.07517,             0.22613,            0.031316,           0.0087922,           0.0087922,           0.0087922
                 124,            0.070986,             0.13564,            0.028133,             0.61965,             0.29692,              0.3134,             0.17512,            0.075237,             0.22619,            0.031281,           0.0087823,           0.0087823,           0.0087823
                 125,            0.071134,             0.13503,            0.028286,             0.59126,             0.29911,             0.31028,             0.17427,            0.075258,             0.22686,            0.031307,           0.0087724,           0.0087724,           0.0087724
                 126,            0.070243,             0.12872,            0.027714,             0.60942,             0.29978,             0.31331,              0.1744,            0.075118,             0.22577,            0.031293,           0.0087625,           0.0087625,           0.0087625
                 127,             0.07056,             0.13257,            0.027614,             0.58175,             0.29522,             0.31234,              0.1751,            0.075144,             0.22649,            0.031366,           0.0087526,           0.0087526,           0.0087526
                 128,            0.070514,             0.13318,            0.027726,             0.60603,             0.29866,             0.31442,              0.1729,            0.075218,             0.22615,            0.031258,           0.0087427,           0.0087427,           0.0087427
                 129,            0.070326,             0.13025,            0.027698,             0.58051,             0.30661,             0.30922,             0.17031,             0.07535,             0.22643,            0.031232,           0.0087328,           0.0087328,           0.0087328
                 130,            0.070575,             0.13101,            0.027858,             0.58745,             0.30555,             0.31379,             0.17562,            0.074996,             0.22643,            0.031229,           0.0087229,           0.0087229,           0.0087229
                 131,            0.070432,             0.13689,            0.027666,             0.61327,             0.29854,             0.31629,             0.17525,            0.075001,             0.22699,            0.031237,            0.008713,            0.008713,            0.008713
                 132,            0.070199,             0.13385,            0.027484,             0.60398,             0.29923,             0.31871,             0.17786,             0.07498,             0.22707,            0.031256,           0.0087031,           0.0087031,           0.0087031
                 133,            0.070308,             0.12973,            0.027618,             0.59636,             0.30361,             0.31446,              0.1755,            0.075002,             0.22657,             0.03124,           0.0086932,           0.0086932,           0.0086932
                 134,            0.070593,             0.13445,            0.027724,             0.56744,             0.30528,             0.31518,             0.17685,            0.074967,             0.22757,            0.031232,           0.0086833,           0.0086833,           0.0086833
                 135,            0.070204,             0.13155,            0.027555,             0.53994,             0.29878,             0.31233,             0.17409,            0.074966,             0.22742,            0.031196,           0.0086734,           0.0086734,           0.0086734
                 136,            0.069996,              0.1301,            0.027303,             0.55272,             0.30002,             0.31636,             0.17804,             0.07487,             0.22683,            0.031223,           0.0086635,           0.0086635,           0.0086635
                 137,            0.069968,             0.13109,            0.027422,              0.6059,             0.29926,             0.31462,             0.17626,            0.074941,             0.22679,            0.031178,           0.0086536,           0.0086536,           0.0086536
                 138,             0.06989,              0.1317,            0.027046,             0.61531,             0.29559,             0.31582,             0.17769,            0.074838,             0.22683,            0.031169,           0.0086437,           0.0086437,           0.0086437
                 139,            0.069982,              0.1314,            0.027163,             0.61611,             0.30249,             0.31731,             0.17851,            0.074849,             0.22658,            0.031098,           0.0086338,           0.0086338,           0.0086338
                 140,            0.070229,             0.13418,            0.027351,             0.62339,              0.2955,             0.31634,              0.1754,            0.074878,             0.22627,            0.031115,           0.0086239,           0.0086239,           0.0086239
                 141,            0.069422,             0.13167,            0.026954,             0.57489,             0.30567,             0.31676,             0.17917,            0.074754,             0.22716,            0.031136,            0.008614,            0.008614,            0.008614
                 142,            0.070111,             0.12964,            0.027426,             0.59121,             0.30506,             0.31728,             0.17998,            0.074696,             0.22679,            0.031052,           0.0086041,           0.0086041,           0.0086041
                 143,             0.06951,             0.13344,            0.027016,             0.60399,             0.30417,             0.31644,             0.18018,            0.074683,             0.22641,            0.031031,           0.0085942,           0.0085942,           0.0085942
                 144,            0.069424,             0.12748,            0.026844,             0.60279,              0.3044,             0.31617,             0.17846,            0.074757,             0.22672,            0.031073,           0.0085843,           0.0085843,           0.0085843
                 145,             0.06968,             0.13256,              0.0269,             0.59118,             0.30408,              0.3174,             0.18046,            0.074786,             0.22741,              0.0311,           0.0085744,           0.0085744,           0.0085744
                 146,            0.069814,             0.13288,            0.027118,             0.61837,             0.30515,             0.32014,             0.18107,            0.074654,             0.22718,            0.031083,           0.0085645,           0.0085645,           0.0085645
                 147,            0.069344,             0.13319,            0.026725,             0.59942,              0.3087,             0.31892,             0.18061,            0.074593,              0.2274,            0.031085,           0.0085546,           0.0085546,           0.0085546
                 148,            0.069535,             0.13186,            0.026967,             0.58691,             0.30383,             0.31823,             0.17896,            0.074661,             0.22711,              0.0311,           0.0085447,           0.0085447,           0.0085447
                 149,            0.068937,             0.13028,             0.02652,             0.60655,             0.30384,             0.32081,             0.18109,            0.074611,             0.22714,            0.031081,           0.0085348,           0.0085348,           0.0085348
                 150,            0.069443,             0.13403,            0.026718,             0.56947,             0.31013,             0.32284,             0.18043,            0.074551,             0.22716,            0.031082,           0.0085249,           0.0085249,           0.0085249
                 151,            0.069341,             0.13446,            0.026744,              0.6242,              0.2993,             0.32267,             0.18297,            0.074547,             0.22735,            0.031085,            0.008515,            0.008515,            0.008515
                 152,            0.069119,              0.1315,            0.026645,             0.58489,             0.30961,             0.32152,             0.18248,            0.074565,             0.22732,            0.031107,           0.0085051,           0.0085051,           0.0085051
