               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 174,            0.047323,             0.13017,             0.01679,             0.60324,             0.35894,             0.39652,             0.23728,            0.058746,             0.30493,            0.028482,           0.0082873,           0.0082873,           0.0082873
                 175,            0.046801,             0.13248,            0.016721,              0.5952,             0.35948,              0.3963,             0.23999,            0.058779,             0.30418,            0.028526,           0.0082774,           0.0082774,           0.0082774
                 176,            0.047011,             0.12873,            0.016596,              0.6052,             0.36093,             0.39845,              0.2401,            0.058752,              0.3051,             0.02864,           0.0082675,           0.0082675,           0.0082675
                 177,            0.047317,             0.13053,            0.016794,             0.59004,             0.36465,             0.40477,             0.24181,             0.05873,             0.30559,            0.028588,           0.0082576,           0.0082576,           0.0082576
                 178,            0.046866,              0.1285,             0.01669,              0.6111,             0.35762,             0.40436,             0.24031,            0.058754,             0.30497,            0.028595,           0.0082477,           0.0082477,           0.0082477
                 179,            0.046887,             0.13328,            0.016743,             0.61454,             0.35724,             0.40529,             0.24241,            0.058666,             0.30554,            0.028621,           0.0082378,           0.0082378,           0.0082378
                 180,            0.047059,              0.1306,            0.016659,             0.61251,              0.3605,             0.40503,             0.24216,            0.058645,             0.30557,            0.028609,           0.0082279,           0.0082279,           0.0082279
                 181,            0.046556,             0.12511,            0.016417,             0.60296,             0.36698,             0.40735,             0.24226,            0.058559,             0.30529,            0.028579,            0.008218,            0.008218,            0.008218
                 182,            0.046777,             0.12668,            0.016414,             0.60419,             0.35982,             0.40652,             0.23938,            0.058525,             0.30512,            0.028559,           0.0082081,           0.0082081,           0.0082081
                 183,            0.046674,             0.13277,            0.016556,             0.61149,             0.35709,             0.39086,             0.23566,             0.05862,             0.30592,            0.028574,           0.0081982,           0.0081982,           0.0081982
                 184,            0.046749,             0.13132,            0.016482,             0.60382,             0.36369,             0.39793,             0.23971,            0.058623,             0.30709,            0.028581,           0.0081883,           0.0081883,           0.0081883
                 185,             0.04659,             0.12925,            0.016406,             0.61877,             0.36372,             0.39877,             0.23876,            0.058588,              0.3067,            0.028567,           0.0081784,           0.0081784,           0.0081784
                 186,            0.046601,             0.13011,            0.016327,             0.62352,             0.35832,             0.40288,             0.24171,            0.058689,             0.30688,            0.028584,           0.0081685,           0.0081685,           0.0081685
                 187,            0.046575,             0.12638,            0.016331,             0.60821,             0.36341,             0.40441,             0.24264,              0.0587,             0.30689,              0.0286,           0.0081586,           0.0081586,           0.0081586
                 188,            0.046703,             0.12972,            0.016506,             0.60023,             0.36971,             0.40452,             0.24444,            0.058668,             0.30756,            0.028668,           0.0081487,           0.0081487,           0.0081487
                 189,            0.046171,             0.12424,            0.015986,             0.59495,             0.36729,             0.40499,             0.24532,            0.058711,             0.30699,            0.028697,           0.0081388,           0.0081388,           0.0081388
                 190,            0.046342,             0.12668,            0.016129,             0.59926,             0.36532,             0.40573,             0.24538,            0.058595,             0.30647,            0.028645,           0.0081289,           0.0081289,           0.0081289
                 191,            0.046319,             0.12542,             0.01629,             0.60011,             0.36377,             0.40672,             0.24479,            0.058634,             0.30667,            0.028666,            0.008119,            0.008119,            0.008119
                 192,            0.045912,             0.12611,            0.015988,             0.60651,             0.36304,             0.40504,             0.24314,            0.058618,             0.30644,            0.028741,           0.0081091,           0.0081091,           0.0081091
                 193,            0.046563,             0.13049,            0.016272,             0.59471,             0.36284,             0.40425,             0.24477,            0.058609,             0.30674,            0.028772,           0.0080992,           0.0080992,           0.0080992
                 194,            0.046173,             0.12634,            0.015988,             0.59252,             0.36259,             0.40525,              0.2455,            0.058541,             0.30711,            0.028724,           0.0080893,           0.0080893,           0.0080893
                 195,             0.04652,             0.12666,            0.016203,             0.59477,             0.36453,             0.40663,             0.24723,            0.058568,             0.30719,            0.028659,           0.0080794,           0.0080794,           0.0080794
                 196,            0.046139,             0.12854,            0.016035,             0.60229,             0.36411,             0.40635,             0.24593,            0.058592,             0.30748,            0.028661,           0.0080695,           0.0080695,           0.0080695
                 197,            0.046452,             0.13164,            0.016035,             0.59739,             0.36555,             0.40497,              0.2461,            0.058634,             0.30725,            0.028663,           0.0080596,           0.0080596,           0.0080596
                 198,            0.046303,             0.12808,            0.016016,             0.60021,               0.363,             0.40622,             0.24424,            0.058562,             0.30706,            0.028695,           0.0080497,           0.0080497,           0.0080497
                 199,            0.046338,             0.13054,            0.016079,             0.59894,             0.36751,             0.40585,             0.24564,            0.058576,             0.30728,            0.028784,           0.0080398,           0.0080398,           0.0080398
                 200,             0.04651,             0.12991,            0.016211,             0.61046,              0.3648,             0.40692,             0.24551,            0.058563,             0.30756,            0.028731,           0.0080299,           0.0080299,           0.0080299
                 201,            0.046265,             0.12847,            0.016098,             0.60788,             0.36287,             0.40565,             0.24604,            0.058564,             0.30808,            0.028737,             0.00802,             0.00802,             0.00802
                 202,            0.046028,             0.12614,            0.015842,             0.60277,              0.3635,             0.39962,             0.24167,            0.058475,             0.30878,             0.02875,           0.0080101,           0.0080101,           0.0080101
                 203,            0.046032,             0.12679,            0.015934,             0.61518,             0.36037,             0.39913,             0.23867,            0.058583,              0.3093,            0.028813,           0.0080002,           0.0080002,           0.0080002
                 204,            0.045795,              0.1242,             0.01573,             0.61226,             0.36216,             0.39757,             0.23838,            0.058668,             0.30904,            0.028842,           0.0079903,           0.0079903,           0.0079903
                 205,            0.045851,             0.12409,            0.015704,             0.61033,             0.36228,             0.39717,             0.23766,            0.058666,             0.30942,            0.028841,           0.0079804,           0.0079804,           0.0079804
                 206,            0.045736,              0.1245,            0.015742,             0.60677,             0.36376,             0.39588,             0.23911,            0.058628,             0.30938,             0.02885,           0.0079705,           0.0079705,           0.0079705
                 207,            0.045491,             0.12344,            0.015598,             0.59661,             0.36536,             0.38832,             0.23551,            0.058657,             0.30931,            0.028882,           0.0079606,           0.0079606,           0.0079606
                 208,            0.045907,             0.12315,            0.015689,              0.5937,             0.36452,             0.38789,              0.2361,            0.058598,             0.30935,            0.028847,           0.0079507,           0.0079507,           0.0079507
                 209,            0.045455,             0.12628,            0.015496,             0.63082,              0.3648,             0.39615,             0.24023,            0.058554,             0.30999,            0.028829,           0.0079408,           0.0079408,           0.0079408
                 210,             0.04547,             0.12543,            0.015573,             0.57134,             0.36694,             0.39948,             0.24138,            0.058511,             0.30957,            0.028827,           0.0079309,           0.0079309,           0.0079309
                 211,            0.045746,             0.12797,            0.015841,             0.56642,             0.36599,             0.40002,             0.24175,            0.058538,              0.3097,             0.02879,            0.007921,            0.007921,            0.007921
                 212,            0.045411,              0.1277,            0.015543,             0.56883,             0.36603,             0.39979,             0.24094,            0.058489,             0.30982,            0.028792,           0.0079111,           0.0079111,           0.0079111
                 213,            0.045693,             0.12753,            0.015578,              0.6248,             0.36287,             0.40741,             0.24496,            0.058488,             0.31031,            0.028828,           0.0079012,           0.0079012,           0.0079012
                 214,            0.045446,             0.12516,            0.015567,             0.59287,             0.36903,             0.40688,             0.24461,            0.058445,             0.31031,            0.028824,           0.0078913,           0.0078913,           0.0078913
                 215,            0.046026,             0.12667,            0.015777,             0.59595,             0.37088,             0.40732,             0.24568,            0.058413,             0.31028,            0.028796,           0.0078814,           0.0078814,           0.0078814
                 216,            0.045523,             0.12554,            0.015473,             0.56319,             0.37502,             0.40045,             0.24199,            0.058445,             0.31024,            0.028865,           0.0078715,           0.0078715,           0.0078715
                 217,            0.045019,             0.12148,            0.015201,             0.56572,             0.37169,             0.39961,             0.24179,            0.058409,             0.31034,            0.028869,           0.0078616,           0.0078616,           0.0078616
                 218,            0.045355,             0.12626,              0.0154,             0.57166,             0.37167,             0.40107,             0.24274,             0.05838,             0.31037,            0.028853,           0.0078517,           0.0078517,           0.0078517
                 219,            0.045582,             0.12443,            0.015533,             0.56903,             0.37025,              0.4001,             0.24242,            0.058399,             0.31089,             0.02888,           0.0078418,           0.0078418,           0.0078418
                 220,            0.045467,             0.12346,            0.015406,             0.57808,             0.36696,             0.40219,              0.2421,            0.058409,             0.31129,            0.028882,           0.0078319,           0.0078319,           0.0078319
                 221,            0.045596,             0.12566,            0.015503,             0.57854,             0.37036,             0.40063,             0.24241,            0.058417,             0.31161,            0.028897,            0.007822,            0.007822,            0.007822
                 222,             0.04487,             0.12078,            0.014988,             0.57673,              0.3692,             0.40203,              0.2429,            0.058353,             0.31142,             0.02886,           0.0078121,           0.0078121,           0.0078121
                 223,            0.045477,             0.12716,            0.015548,             0.56587,             0.37448,             0.40118,             0.24223,            0.058367,             0.31133,            0.028867,           0.0078022,           0.0078022,           0.0078022
                 224,            0.045503,             0.12742,            0.015335,             0.56637,             0.37047,             0.39901,             0.24279,            0.058355,             0.31149,            0.028849,           0.0077923,           0.0077923,           0.0077923
                 225,            0.045088,             0.12398,            0.015124,             0.56226,             0.37634,             0.39834,             0.24222,            0.058398,             0.31167,            0.028897,           0.0077824,           0.0077824,           0.0077824
                 226,            0.045261,              0.1248,            0.015238,             0.57544,             0.37452,             0.39872,             0.24258,            0.058438,             0.31222,             0.02896,           0.0077725,           0.0077725,           0.0077725
                 227,            0.045098,             0.12218,            0.014989,             0.57299,              0.3709,             0.40093,             0.24161,            0.058448,             0.31236,            0.029005,           0.0077626,           0.0077626,           0.0077626
                 228,            0.045135,             0.12334,            0.015224,             0.56699,             0.37402,             0.39845,             0.24169,            0.058486,             0.31261,            0.029049,           0.0077527,           0.0077527,           0.0077527
                 229,             0.04512,             0.12437,            0.015176,             0.60762,             0.36909,             0.39939,             0.24537,            0.058431,             0.31226,            0.029038,           0.0077428,           0.0077428,           0.0077428
                 230,            0.045156,             0.12277,            0.015197,             0.60838,             0.36619,             0.39913,             0.24466,            0.058429,             0.31217,             0.02903,           0.0077329,           0.0077329,           0.0077329
                 231,            0.044963,             0.12176,            0.015033,             0.60622,             0.36994,              0.3999,             0.24506,            0.058414,             0.31215,            0.029026,            0.007723,            0.007723,            0.007723
                 232,            0.045387,             0.12862,             0.01555,             0.61806,             0.36863,             0.40138,               0.245,            0.058432,             0.31214,            0.029013,           0.0077131,           0.0077131,           0.0077131
                 233,            0.044967,             0.12115,            0.015063,             0.58625,             0.36804,             0.39913,              0.2433,            0.058454,             0.31265,            0.029042,           0.0077032,           0.0077032,           0.0077032
                 234,             0.04509,             0.12458,            0.015149,             0.59044,             0.36683,             0.39881,             0.24362,            0.058443,             0.31282,            0.029066,           0.0076933,           0.0076933,           0.0076933
                 235,            0.044736,             0.12362,            0.015033,             0.58266,             0.37039,             0.40561,             0.24864,            0.058461,             0.31296,            0.029123,           0.0076834,           0.0076834,           0.0076834
                 236,            0.044853,              0.1235,            0.014987,             0.58336,              0.3692,             0.40522,             0.24841,            0.058462,             0.31282,            0.029184,           0.0076735,           0.0076735,           0.0076735
                 237,             0.04477,             0.12301,            0.014962,             0.58143,             0.36844,              0.4046,             0.24858,            0.058467,             0.31291,            0.029239,           0.0076636,           0.0076636,           0.0076636
                 238,            0.044875,             0.12262,            0.014997,             0.57646,             0.37013,              0.4049,             0.24887,            0.058433,             0.31292,            0.029247,           0.0076537,           0.0076537,           0.0076537
                 239,            0.044266,             0.12458,            0.014717,             0.57192,             0.37015,             0.40485,               0.249,            0.058402,             0.31303,            0.029256,           0.0076438,           0.0076438,           0.0076438
                 240,            0.044529,             0.11786,            0.014774,              0.5821,             0.37005,             0.40431,              0.2483,             0.05841,             0.31322,            0.029267,           0.0076339,           0.0076339,           0.0076339
                 241,            0.044966,             0.12352,             0.01508,             0.58959,             0.36982,             0.39928,             0.24435,            0.058418,             0.31351,            0.029275,            0.007624,            0.007624,            0.007624
                 242,            0.045074,             0.12508,            0.015075,             0.58937,             0.37033,             0.39824,             0.24372,            0.058433,             0.31368,            0.029303,           0.0076141,           0.0076141,           0.0076141
                 243,            0.044948,             0.12284,            0.014952,              0.5928,             0.36801,             0.39558,             0.24204,            0.058438,             0.31368,            0.029306,           0.0076042,           0.0076042,           0.0076042
                 244,            0.044546,             0.12252,            0.014767,              0.5867,             0.36905,             0.39846,              0.2437,            0.058444,             0.31378,            0.029312,           0.0075943,           0.0075943,           0.0075943
                 245,            0.044386,             0.12198,            0.014693,             0.61642,             0.36854,             0.40442,              0.2486,            0.058443,             0.31407,            0.029329,           0.0075844,           0.0075844,           0.0075844
                 246,            0.044823,             0.12444,            0.014924,             0.61434,             0.36789,             0.39752,             0.24389,            0.058465,             0.31427,            0.029299,           0.0075745,           0.0075745,           0.0075745
                 247,             0.04485,             0.12542,            0.014876,             0.61601,             0.36705,             0.39702,             0.24319,            0.058475,             0.31429,            0.029295,           0.0075646,           0.0075646,           0.0075646
                 248,            0.044601,             0.12445,            0.014821,              0.6156,             0.37005,              0.3965,              0.2431,            0.058493,             0.31456,            0.029319,           0.0075547,           0.0075547,           0.0075547
                 249,            0.044312,             0.12272,            0.014581,             0.61949,             0.37255,              0.3968,             0.24319,             0.05851,             0.31482,            0.029337,           0.0075448,           0.0075448,           0.0075448
                 250,            0.044586,             0.12338,            0.014794,              0.6154,             0.37343,             0.40414,             0.24833,            0.058512,             0.31479,            0.029342,           0.0075349,           0.0075349,           0.0075349
                 251,            0.044462,             0.12468,            0.014883,             0.58964,             0.37364,             0.40641,             0.24981,            0.058493,             0.31453,            0.029315,            0.007525,            0.007525,            0.007525
                 252,            0.044121,             0.12201,            0.014433,             0.59031,             0.37024,             0.40756,             0.24985,            0.058494,             0.31453,            0.029342,           0.0075151,           0.0075151,           0.0075151
                 253,            0.044622,               0.124,            0.014736,             0.58504,             0.37324,             0.40723,                0.25,            0.058521,             0.31481,            0.029369,           0.0075052,           0.0075052,           0.0075052
                 254,            0.044011,               0.118,            0.014457,             0.59286,             0.36817,             0.40685,              0.2499,            0.058537,             0.31472,            0.029382,           0.0074953,           0.0074953,           0.0074953
                 255,            0.044556,             0.12452,            0.014747,             0.58592,             0.37291,             0.40846,             0.25036,            0.058535,             0.31469,              0.0294,           0.0074854,           0.0074854,           0.0074854
                 256,            0.044401,             0.12499,            0.014793,             0.59422,             0.36809,             0.40765,             0.25014,            0.058526,             0.31484,            0.029442,           0.0074755,           0.0074755,           0.0074755
                 257,            0.044189,             0.12044,            0.014603,              0.6226,             0.36981,             0.39994,             0.24519,             0.05853,             0.31483,             0.02945,           0.0074656,           0.0074656,           0.0074656
                 258,            0.044463,             0.12621,            0.014758,             0.62663,             0.36716,             0.39926,             0.24501,            0.058537,             0.31504,            0.029445,           0.0074557,           0.0074557,           0.0074557
                 259,            0.044111,             0.12318,            0.014442,             0.57103,             0.37748,             0.39896,             0.24417,            0.058522,             0.31505,            0.029426,           0.0074458,           0.0074458,           0.0074458
                 260,            0.044057,             0.12221,            0.014506,             0.58219,             0.38055,             0.40021,             0.24461,            0.058517,             0.31512,            0.029422,           0.0074359,           0.0074359,           0.0074359
                 261,             0.04382,             0.12082,             0.01433,              0.5786,             0.38288,             0.39698,             0.24285,             0.05853,              0.3153,            0.029425,            0.007426,            0.007426,            0.007426
                 262,            0.044037,               0.118,            0.014337,             0.56771,             0.38271,             0.39849,             0.24473,            0.058532,              0.3154,            0.029431,           0.0074161,           0.0074161,           0.0074161
                 263,            0.043952,             0.11949,            0.014327,             0.56845,             0.38546,             0.39813,             0.24441,            0.058504,             0.31524,            0.029406,           0.0074062,           0.0074062,           0.0074062
                 264,            0.044132,             0.11943,            0.014348,             0.56246,             0.38735,             0.39829,             0.24446,            0.058496,             0.31513,            0.029406,           0.0073963,           0.0073963,           0.0073963
                 265,            0.043862,             0.12131,            0.014299,             0.56275,             0.38531,             0.39956,             0.24483,            0.058473,             0.31513,            0.029404,           0.0073864,           0.0073864,           0.0073864
                 266,            0.044282,             0.12408,              0.0145,             0.56489,             0.38591,             0.40173,             0.24604,            0.058451,             0.31526,            0.029413,           0.0073765,           0.0073765,           0.0073765
                 267,            0.044063,             0.11813,            0.014327,             0.56877,             0.38391,               0.401,             0.24591,            0.058472,             0.31554,            0.029459,           0.0073666,           0.0073666,           0.0073666
                 268,            0.044357,              0.1237,            0.014529,             0.55838,             0.38178,             0.40199,             0.24612,            0.058466,             0.31593,            0.029491,           0.0073567,           0.0073567,           0.0073567
                 269,            0.043889,             0.12004,            0.014249,             0.59544,             0.37492,             0.40221,             0.24621,            0.058452,             0.31615,            0.029516,           0.0073468,           0.0073468,           0.0073468
                 270,            0.044008,             0.12505,            0.014444,              0.6146,             0.37794,             0.40961,              0.2511,             0.05843,             0.31632,            0.029526,           0.0073369,           0.0073369,           0.0073369
                 271,            0.043705,              0.1203,            0.014191,              0.6153,             0.37693,             0.40984,             0.25109,            0.058438,             0.31649,            0.029534,            0.007327,            0.007327,            0.007327
                 272,             0.04337,             0.11562,            0.013992,             0.61765,              0.3762,             0.41062,             0.25142,            0.058435,             0.31658,            0.029558,           0.0073171,           0.0073171,           0.0073171
                 273,            0.043648,             0.11921,             0.01413,             0.61628,             0.37541,             0.41111,             0.25221,            0.058439,             0.31665,            0.029582,           0.0073072,           0.0073072,           0.0073072
                 274,            0.043739,             0.11793,            0.014148,             0.61482,             0.37721,             0.41163,             0.25197,            0.058437,             0.31663,            0.029594,           0.0072973,           0.0072973,           0.0072973
                 275,             0.04371,             0.12189,            0.014272,             0.61702,             0.37549,             0.41131,             0.25215,            0.058447,             0.31663,            0.029606,           0.0072874,           0.0072874,           0.0072874
                 276,            0.043985,               0.121,             0.01431,             0.61377,             0.37596,             0.41175,             0.25226,            0.058455,             0.31683,            0.029617,           0.0072775,           0.0072775,           0.0072775
                 277,            0.043622,             0.12013,            0.014277,              0.6193,             0.37558,             0.41148,             0.25209,            0.058465,             0.31702,            0.029613,           0.0072676,           0.0072676,           0.0072676
                 278,            0.043614,             0.11924,            0.014152,             0.59889,             0.37671,             0.41059,             0.25231,             0.05846,             0.31713,            0.029622,           0.0072577,           0.0072577,           0.0072577
                 279,            0.043784,             0.12613,            0.014238,             0.61225,             0.37394,             0.41071,             0.25247,            0.058442,             0.31718,            0.029617,           0.0072478,           0.0072478,           0.0072478
                 280,             0.04357,             0.12041,             0.01403,             0.61145,             0.37376,             0.41082,             0.25241,            0.058434,             0.31728,             0.02962,           0.0072379,           0.0072379,           0.0072379
                 281,            0.043394,             0.11933,            0.014016,             0.57434,             0.37771,             0.40339,             0.24782,            0.058427,             0.31735,            0.029633,            0.007228,            0.007228,            0.007228
                 282,            0.043813,             0.12122,            0.014211,             0.57388,             0.37821,             0.40295,             0.24765,            0.058441,             0.31762,            0.029646,           0.0072181,           0.0072181,           0.0072181
                 283,            0.043363,             0.12063,            0.014045,             0.57832,             0.37692,             0.40369,             0.24772,            0.058444,             0.31767,            0.029654,           0.0072082,           0.0072082,           0.0072082
                 284,            0.043498,             0.11937,            0.013998,             0.58631,             0.37423,             0.40408,             0.24848,             0.05844,              0.3177,            0.029645,           0.0071983,           0.0071983,           0.0071983
                 285,            0.043845,             0.12372,            0.014238,             0.58308,             0.37224,             0.40308,             0.24785,            0.058439,             0.31766,            0.029645,           0.0071884,           0.0071884,           0.0071884
                 286,            0.043106,             0.11605,            0.013818,             0.58441,              0.3743,             0.40339,             0.24774,            0.058438,             0.31769,            0.029651,           0.0071785,           0.0071785,           0.0071785
                 287,            0.043417,             0.12078,            0.013898,             0.61703,              0.3731,             0.40349,             0.24766,            0.058434,             0.31759,            0.029652,           0.0071686,           0.0071686,           0.0071686
                 288,            0.043637,             0.11994,            0.013998,             0.61249,             0.37316,             0.40342,             0.24792,            0.058437,             0.31764,            0.029667,           0.0071587,           0.0071587,           0.0071587
                 289,            0.043624,             0.12521,            0.014125,             0.61419,             0.37298,             0.40381,             0.24772,            0.058448,             0.31775,            0.029675,           0.0071488,           0.0071488,           0.0071488
                 290,            0.043192,              0.1184,            0.013838,             0.61064,             0.37348,             0.40345,             0.24749,            0.058456,              0.3178,            0.029686,           0.0071389,           0.0071389,           0.0071389
                 291,            0.043778,             0.12278,            0.014071,              0.6098,             0.37215,             0.40284,             0.24717,            0.058467,             0.31791,            0.029696,            0.007129,            0.007129,            0.007129
                 292,            0.043694,             0.11914,            0.013971,             0.60351,             0.37511,             0.40239,             0.24692,            0.058478,              0.3179,            0.029703,           0.0071191,           0.0071191,           0.0071191
                 293,            0.043437,             0.11953,            0.013963,             0.60233,             0.37478,             0.40212,             0.24702,            0.058481,             0.31804,            0.029716,           0.0071092,           0.0071092,           0.0071092
                 294,            0.043329,             0.11895,            0.013811,             0.60052,             0.37345,             0.40163,             0.24687,            0.058483,             0.31808,            0.029727,           0.0070993,           0.0070993,           0.0070993
                 295,            0.043022,             0.11665,            0.013761,               0.606,             0.37051,             0.40173,             0.24708,            0.058487,              0.3181,            0.029742,           0.0070894,           0.0070894,           0.0070894
                 296,            0.043267,             0.12047,            0.013703,             0.60706,             0.36892,              0.4011,             0.24696,             0.05849,             0.31812,            0.029755,           0.0070795,           0.0070795,           0.0070795
                 297,            0.043026,             0.11751,            0.013719,             0.61268,             0.36818,             0.40166,             0.24797,            0.058479,             0.31814,            0.029764,           0.0070696,           0.0070696,           0.0070696
                 298,             0.04278,             0.11536,            0.013576,             0.59008,             0.37066,             0.40204,             0.24834,            0.058464,             0.31817,            0.029771,           0.0070597,           0.0070597,           0.0070597
                 299,            0.043377,             0.12078,            0.013957,             0.59334,             0.37015,              0.4025,             0.24822,            0.058457,             0.31832,            0.029793,           0.0070498,           0.0070498,           0.0070498
                 300,            0.043195,             0.11854,            0.013795,             0.59475,             0.37079,               0.402,             0.24795,            0.058451,             0.31832,             0.02979,           0.0070399,           0.0070399,           0.0070399
                 301,            0.043231,             0.11678,             0.01376,             0.59596,             0.37049,             0.40229,              0.2481,            0.058442,             0.31841,            0.029804,             0.00703,             0.00703,             0.00703
                 302,            0.043097,             0.12067,            0.013697,             0.59526,             0.37033,             0.40194,             0.24785,            0.058451,             0.31847,            0.029817,           0.0070201,           0.0070201,           0.0070201
                 303,            0.042987,             0.12012,            0.013732,             0.59416,             0.37049,             0.40155,             0.24766,            0.058453,             0.31861,             0.02983,           0.0070102,           0.0070102,           0.0070102
                 304,            0.042984,             0.11706,            0.013668,             0.59557,             0.37079,             0.40215,             0.24808,            0.058453,             0.31869,            0.029836,           0.0070003,           0.0070003,           0.0070003
                 305,            0.043024,             0.11762,            0.013561,             0.59345,              0.3705,               0.402,             0.24772,            0.058448,              0.3187,            0.029833,           0.0069904,           0.0069904,           0.0069904
                 306,            0.042953,             0.11818,            0.013658,             0.59376,              0.3715,             0.40229,             0.24802,            0.058443,             0.31877,            0.029831,           0.0069805,           0.0069805,           0.0069805
                 307,            0.042772,             0.11505,            0.013418,             0.59478,             0.37356,             0.40311,             0.24828,            0.058435,             0.31875,            0.029843,           0.0069706,           0.0069706,           0.0069706
                 308,             0.04303,             0.11901,            0.013594,             0.59636,             0.37421,             0.40326,             0.24848,            0.058432,             0.31883,            0.029853,           0.0069607,           0.0069607,           0.0069607
                 309,            0.042811,             0.11729,            0.013533,             0.59477,             0.37447,             0.40389,             0.24851,            0.058424,             0.31884,            0.029865,           0.0069508,           0.0069508,           0.0069508
                 310,            0.043537,             0.12188,            0.013928,             0.59317,             0.37404,             0.40107,             0.24666,            0.058422,             0.31897,            0.029879,           0.0069409,           0.0069409,           0.0069409
                 311,            0.042897,             0.11571,            0.013462,             0.59277,             0.37527,             0.40119,             0.24666,            0.058425,             0.31907,            0.029895,            0.006931,            0.006931,            0.006931
                 312,            0.042936,             0.12012,            0.013727,             0.59918,             0.37266,             0.40127,             0.24646,            0.058425,             0.31917,            0.029897,           0.0069211,           0.0069211,           0.0069211
                 313,            0.042896,              0.1192,             0.01368,              0.5997,             0.37237,             0.40155,             0.24677,            0.058425,             0.31932,            0.029905,           0.0069112,           0.0069112,           0.0069112
                 314,            0.042666,             0.11407,            0.013408,             0.59832,             0.37242,             0.40139,             0.24639,            0.058425,             0.31938,            0.029915,           0.0069013,           0.0069013,           0.0069013
                 315,             0.04245,             0.11015,            0.013337,             0.59831,             0.37234,             0.40143,             0.24669,            0.058429,             0.31951,            0.029925,           0.0068914,           0.0068914,           0.0068914
                 316,            0.042399,             0.11277,            0.013384,             0.59881,             0.37232,             0.40158,             0.24668,            0.058432,             0.31957,            0.029931,           0.0068815,           0.0068815,           0.0068815
                 317,            0.043214,             0.12602,            0.013818,             0.59904,             0.37197,             0.40185,             0.24669,            0.058432,             0.31967,            0.029937,           0.0068716,           0.0068716,           0.0068716
                 318,            0.042834,             0.11831,            0.013505,             0.59897,             0.37247,             0.40281,              0.2468,            0.058427,             0.31985,            0.029946,           0.0068617,           0.0068617,           0.0068617
                 319,            0.042561,             0.11484,            0.013302,             0.61024,              0.3685,             0.40278,             0.24706,            0.058421,                0.32,            0.029952,           0.0068518,           0.0068518,           0.0068518
                 320,            0.042428,             0.11755,             0.01334,             0.61099,             0.36786,              0.4029,             0.24733,            0.058419,             0.32003,             0.02996,           0.0068419,           0.0068419,           0.0068419
                 321,            0.042827,              0.1185,            0.013469,             0.61306,              0.3658,             0.40273,             0.24759,            0.058418,             0.32012,            0.029973,            0.006832,            0.006832,            0.006832
                 322,            0.042667,             0.11972,            0.013491,             0.61854,             0.36456,             0.40296,             0.24772,            0.058425,             0.32023,            0.029985,           0.0068221,           0.0068221,           0.0068221
                 323,            0.042757,             0.11963,            0.013651,             0.61541,             0.36704,             0.40317,             0.24752,             0.05842,             0.32032,            0.029989,           0.0068122,           0.0068122,           0.0068122
                 324,            0.042554,             0.11925,            0.013229,             0.61943,             0.36607,             0.40374,             0.24732,            0.058414,             0.32034,                0.03,           0.0068023,           0.0068023,           0.0068023
                 325,            0.042538,              0.1166,            0.013341,             0.62113,             0.36625,             0.40603,             0.24897,            0.058419,             0.32053,            0.030015,           0.0067924,           0.0067924,           0.0067924
                 326,            0.042327,             0.11529,            0.013202,             0.60523,              0.3724,             0.40612,             0.24958,            0.058419,             0.32064,            0.030026,           0.0067825,           0.0067825,           0.0067825
                 327,            0.042532,             0.11442,            0.013258,             0.60861,             0.37214,             0.40603,             0.24961,            0.058421,             0.32068,            0.030027,           0.0067726,           0.0067726,           0.0067726
