               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  31,             0.08393,             0.12485,             0.02315,             0.61148,             0.27133,             0.27845,              0.1549,            0.081659,             0.16814,            0.021329,            0.009775,            0.009775,            0.009775
                  32,            0.083341,             0.12593,            0.022897,             0.62652,             0.27105,             0.28024,             0.15894,             0.08161,             0.16806,            0.021421,           0.0097675,           0.0097675,           0.0097675
                  33,            0.083677,             0.12544,            0.022998,             0.62142,             0.28003,             0.28471,             0.16167,            0.081698,             0.16648,            0.021151,             0.00976,             0.00976,             0.00976
                  34,             0.08338,             0.12516,            0.022893,             0.63495,             0.27356,             0.28171,             0.15959,            0.081342,             0.16725,            0.021159,           0.0097525,           0.0097525,           0.0097525
                  35,            0.083093,             0.12511,            0.022751,             0.63089,             0.27892,             0.28929,              0.1625,            0.081428,             0.16663,            0.021283,            0.009745,            0.009745,            0.009745
                  36,            0.083201,             0.12445,            0.022727,             0.63757,             0.28043,             0.28817,             0.16238,            0.081219,             0.16753,            0.021012,           0.0097375,           0.0097375,           0.0097375
                  37,            0.082855,             0.12302,            0.022483,             0.62779,             0.27581,             0.28408,             0.16005,            0.081833,             0.16758,            0.021081,             0.00973,             0.00973,             0.00973
                  38,            0.082795,             0.12309,            0.022473,              0.6279,             0.28348,             0.28609,             0.15984,            0.081226,             0.16772,            0.021058,           0.0097225,           0.0097225,           0.0097225
                  39,            0.082984,             0.12318,            0.022497,             0.64297,             0.28056,             0.28925,             0.16257,            0.081256,             0.16662,            0.020959,            0.009715,            0.009715,            0.009715
                  40,             0.08273,             0.12436,            0.022496,             0.64412,             0.27507,             0.29139,             0.16294,            0.081351,             0.16638,            0.020946,           0.0097075,           0.0097075,           0.0097075
                  41,            0.082979,             0.12141,            0.022496,             0.64812,             0.28042,             0.29395,             0.16631,            0.081182,             0.16722,            0.020895,              0.0097,              0.0097,              0.0097
                  42,            0.082922,             0.12552,            0.022601,             0.62762,             0.28678,             0.29577,             0.16452,            0.081134,             0.16687,            0.020921,           0.0096925,           0.0096925,           0.0096925
                  43,             0.08268,             0.12404,            0.022415,             0.64032,             0.28513,             0.29299,             0.16172,             0.08153,             0.16891,            0.020991,            0.009685,            0.009685,            0.009685
                  44,            0.082704,             0.12332,            0.022352,             0.63547,             0.27786,              0.2855,             0.15751,            0.081595,             0.16813,            0.021033,           0.0096775,           0.0096775,           0.0096775
                  45,            0.082404,             0.12397,            0.022276,              0.6355,             0.27981,             0.29243,              0.1643,            0.080949,             0.16767,            0.020938,             0.00967,             0.00967,             0.00967
                  46,             0.08262,             0.12516,            0.022255,             0.65174,             0.27975,             0.29707,             0.16822,            0.080974,             0.16725,            0.020826,           0.0096625,           0.0096625,           0.0096625
                  47,            0.082825,             0.12483,            0.022391,             0.62905,             0.29147,             0.29887,             0.16705,            0.081073,              0.1687,            0.020892,            0.009655,            0.009655,            0.009655
                  48,            0.082074,             0.12319,            0.022098,             0.62106,             0.28123,             0.29593,             0.16469,            0.081319,             0.16839,            0.020865,           0.0096475,           0.0096475,           0.0096475
                  49,            0.082162,             0.12149,            0.022209,             0.63498,             0.28305,             0.29434,             0.16503,            0.081126,             0.16898,             0.02069,             0.00964,             0.00964,             0.00964
                  50,            0.082401,             0.12389,             0.02216,             0.60667,             0.28421,             0.29753,             0.16643,             0.08097,             0.16859,            0.020786,           0.0096325,           0.0096325,           0.0096325
                  51,            0.082352,             0.12527,            0.022167,             0.62792,             0.29182,             0.29816,             0.16743,            0.081102,             0.16866,            0.020751,            0.009625,            0.009625,            0.009625
                  52,             0.08201,             0.12349,            0.022064,             0.66167,             0.28008,              0.2978,             0.16877,            0.080961,             0.16871,            0.020802,           0.0096175,           0.0096175,           0.0096175
                  53,            0.082377,             0.12418,            0.022185,             0.64081,             0.27981,             0.29691,             0.16503,            0.081062,             0.16828,            0.020737,             0.00961,             0.00961,             0.00961
                  54,            0.082017,             0.12243,            0.021977,              0.6281,             0.28337,             0.29715,             0.16759,            0.081062,             0.16847,            0.020799,           0.0096025,           0.0096025,           0.0096025
                  55,            0.081685,             0.12359,            0.021947,             0.62745,             0.28398,             0.29559,             0.16422,            0.081067,             0.16866,            0.020725,            0.009595,            0.009595,            0.009595
                  56,            0.081912,             0.12294,            0.021956,             0.64823,             0.28821,             0.30207,             0.16774,             0.08083,             0.16842,            0.020556,           0.0095875,           0.0095875,           0.0095875
                  57,            0.082007,              0.1218,            0.021954,             0.61194,             0.28324,             0.29856,             0.17179,             0.08093,             0.16713,             0.02064,             0.00958,             0.00958,             0.00958
                  58,            0.081656,             0.12285,            0.021832,             0.64482,             0.29232,             0.30386,             0.17165,             0.08069,             0.16898,             0.02057,           0.0095725,           0.0095725,           0.0095725
                  59,              0.0816,             0.12078,            0.021895,             0.62616,             0.28693,             0.29485,             0.16812,            0.081019,             0.16972,            0.020765,            0.009565,            0.009565,            0.009565
                  60,            0.082169,             0.12247,            0.021933,             0.63282,             0.29035,             0.30105,             0.16999,            0.080822,             0.17053,            0.020731,           0.0095575,           0.0095575,           0.0095575
                  61,            0.081611,             0.12222,            0.021763,             0.63221,             0.28614,             0.29725,             0.16535,            0.080868,             0.16862,            0.020534,             0.00955,             0.00955,             0.00955
                  62,            0.081767,             0.12385,            0.021783,             0.61186,             0.28983,             0.29746,             0.16668,            0.081035,             0.17022,            0.020667,           0.0095425,           0.0095425,           0.0095425
                  63,            0.081951,             0.12244,            0.021846,             0.64704,             0.28817,             0.30162,             0.17189,            0.080838,             0.16821,            0.020645,            0.009535,            0.009535,            0.009535
                  64,            0.081622,             0.12273,            0.021777,             0.62686,             0.28823,             0.30577,             0.17403,             0.08053,             0.16751,            0.020502,           0.0095275,           0.0095275,           0.0095275
                  65,            0.081582,             0.12052,            0.021699,              0.6423,             0.28684,             0.30262,             0.17079,            0.080753,             0.17059,            0.020599,             0.00952,             0.00952,             0.00952
                  66,            0.081689,             0.12014,            0.021685,             0.61979,             0.28315,              0.2978,             0.16827,            0.080893,             0.17044,            0.020608,           0.0095125,           0.0095125,           0.0095125
                  67,            0.081492,             0.12288,            0.021655,             0.61614,             0.29174,             0.30104,             0.16821,            0.080568,             0.17033,            0.020476,            0.009505,            0.009505,            0.009505
                  68,            0.081839,             0.12452,            0.021792,             0.62241,             0.29544,             0.30371,             0.17108,             0.08053,             0.16866,            0.020516,           0.0094975,           0.0094975,           0.0094975
                  69,            0.081263,             0.12226,             0.02151,             0.59483,             0.28735,             0.30308,             0.16949,            0.080835,             0.16977,            0.020603,             0.00949,             0.00949,             0.00949
                  70,            0.081185,             0.12131,            0.021593,             0.62365,             0.29038,             0.30074,             0.16945,            0.080779,             0.17107,            0.020573,           0.0094825,           0.0094825,           0.0094825
                  71,            0.081068,             0.12055,            0.021526,             0.60246,             0.28966,             0.30108,             0.17209,            0.080835,             0.17065,            0.020698,            0.009475,            0.009475,            0.009475
                  72,            0.081429,             0.12333,            0.021685,             0.60121,             0.29448,             0.30707,             0.17416,            0.080601,             0.16983,            0.020518,           0.0094675,           0.0094675,           0.0094675
                  73,            0.081003,             0.12158,            0.021443,             0.62207,             0.29294,             0.30618,             0.17196,            0.080758,             0.16936,             0.02055,             0.00946,             0.00946,             0.00946
                  74,            0.081393,             0.12335,            0.021474,             0.61272,             0.28828,             0.30741,             0.17138,             0.08066,             0.16929,             0.02041,           0.0094525,           0.0094525,           0.0094525
                  75,             0.08094,              0.1214,            0.021412,             0.61754,             0.28875,             0.30284,             0.17109,            0.080878,             0.17116,            0.020605,            0.009445,            0.009445,            0.009445
                  76,            0.081205,             0.12078,            0.021469,             0.63905,             0.28931,              0.3076,             0.17274,            0.080599,             0.17034,            0.020503,           0.0094375,           0.0094375,           0.0094375
                  77,            0.081138,             0.12276,            0.021413,             0.64714,             0.28555,              0.3044,             0.17166,              0.0807,             0.16988,            0.020513,             0.00943,             0.00943,             0.00943
                  78,            0.080901,             0.12144,            0.021398,             0.60594,             0.28979,             0.30341,             0.17458,            0.080622,             0.16945,            0.020492,           0.0094225,           0.0094225,           0.0094225
                  79,            0.081116,             0.12185,            0.021492,             0.58057,             0.29225,             0.30522,             0.17237,            0.080703,             0.17258,            0.020621,            0.009415,            0.009415,            0.009415
                  80,            0.080776,             0.12252,            0.021283,             0.59049,             0.29943,             0.30399,             0.17163,             0.08076,             0.16967,            0.020456,           0.0094075,           0.0094075,           0.0094075
                  81,            0.081127,             0.12203,            0.021514,             0.57823,             0.29192,              0.2991,             0.16939,            0.080875,             0.17168,            0.020667,              0.0094,              0.0094,              0.0094
                  82,            0.080989,             0.12216,            0.021385,             0.55519,             0.29388,             0.30239,             0.17372,            0.080641,             0.17065,            0.020493,           0.0093925,           0.0093925,           0.0093925
                  83,            0.080619,             0.12045,            0.021241,             0.57222,             0.29231,             0.30806,             0.17585,            0.080581,             0.17084,            0.020423,            0.009385,            0.009385,            0.009385
                  84,            0.080751,             0.12129,            0.021219,             0.59406,              0.2966,             0.30698,             0.17595,            0.080453,             0.16953,            0.020329,           0.0093775,           0.0093775,           0.0093775
                  85,            0.081098,             0.12246,            0.021372,              0.6298,             0.29241,             0.31126,             0.17418,            0.080502,              0.1704,            0.020376,             0.00937,             0.00937,             0.00937
