               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  14,            0.084366,             0.12667,             0.02399,             0.65226,             0.23678,             0.25995,             0.14362,            0.080953,             0.16427,            0.022097,            0.009922,            0.009922,            0.009922
                  15,             0.08422,             0.12401,            0.023801,             0.65133,             0.25762,              0.2784,             0.15794,            0.080613,             0.16479,            0.021954,            0.009916,            0.009916,            0.009916
                  16,            0.083685,             0.12538,            0.023633,             0.65268,             0.25825,             0.28068,             0.15795,            0.080585,             0.16363,            0.021772,             0.00991,             0.00991,             0.00991
                  17,            0.083523,             0.12705,            0.023447,             0.62087,             0.26146,             0.28312,             0.15912,            0.080615,             0.16314,            0.021616,            0.009904,            0.009904,            0.009904
                  18,            0.083109,             0.12504,            0.023292,             0.61351,             0.26544,             0.27949,             0.15757,            0.080874,             0.16438,            0.021667,            0.009898,            0.009898,            0.009898
                  19,             0.08309,              0.1257,            0.023217,             0.60713,             0.26245,             0.28058,             0.16034,            0.080163,             0.16445,            0.021505,            0.009892,            0.009892,            0.009892
                  20,            0.082957,             0.12483,            0.023077,             0.60518,             0.27011,             0.28593,             0.16356,            0.080184,             0.16536,            0.021393,            0.009886,            0.009886,            0.009886
                  21,            0.082695,             0.12515,            0.023101,              0.6153,             0.27742,             0.28532,             0.16297,             0.08004,             0.16488,            0.021408,             0.00988,             0.00988,             0.00988
                  22,            0.082654,             0.12352,            0.022968,             0.61388,             0.28135,             0.29195,             0.16172,            0.080482,             0.16437,            0.021175,            0.009874,            0.009874,            0.009874
                  23,            0.082861,             0.12528,            0.022895,             0.61536,             0.28534,             0.29621,             0.16915,            0.080155,             0.16461,            0.021254,            0.009868,            0.009868,            0.009868
                  24,            0.082526,             0.12501,            0.022801,             0.63908,             0.28426,             0.29744,             0.16688,            0.079761,             0.16474,            0.021133,            0.009862,            0.009862,            0.009862
                  25,            0.082497,             0.12459,            0.022653,             0.61982,             0.28674,             0.29544,             0.16748,            0.080234,             0.16439,            0.021134,            0.009856,            0.009856,            0.009856
                  26,            0.082181,             0.12433,            0.022627,             0.62445,              0.2905,             0.29722,             0.16778,             0.08009,             0.16622,            0.021108,             0.00985,             0.00985,             0.00985
                  27,            0.081804,             0.12343,            0.022457,              0.6349,             0.29105,               0.299,              0.1701,            0.079759,             0.16439,             0.02092,            0.009844,            0.009844,            0.009844
                  28,            0.082187,             0.12462,            0.022571,              0.6346,             0.28813,             0.29287,              0.1678,            0.079936,             0.16474,             0.02098,            0.009838,            0.009838,            0.009838
                  29,            0.081899,             0.12621,            0.022419,             0.62525,             0.29139,             0.30303,             0.17213,            0.079858,             0.16596,            0.020924,            0.009832,            0.009832,            0.009832
                  30,            0.081521,             0.12284,            0.022295,             0.63894,             0.29201,              0.3029,             0.17273,            0.079471,             0.16519,            0.020781,            0.009826,            0.009826,            0.009826
                  31,             0.08193,              0.1233,            0.022408,             0.61788,              0.2936,             0.30205,              0.1719,            0.080018,             0.16605,            0.020995,             0.00982,             0.00982,             0.00982
                  32,            0.081679,             0.12494,            0.022231,             0.63097,             0.29178,              0.2983,             0.17186,             0.08015,               0.168,            0.021109,            0.009814,            0.009814,            0.009814
                  33,            0.081561,             0.12312,            0.022258,             0.65259,             0.29068,             0.30609,             0.17275,            0.079873,             0.16684,            0.020912,            0.009808,            0.009808,            0.009808
                  34,            0.081651,             0.12344,            0.022223,             0.66269,             0.28475,             0.30618,             0.17406,            0.079609,             0.16694,             0.02084,            0.009802,            0.009802,            0.009802
                  35,            0.081285,              0.1229,            0.022024,             0.65687,             0.29138,             0.31205,             0.17884,            0.079616,             0.16635,            0.020609,            0.009796,            0.009796,            0.009796
                  36,            0.081284,             0.12332,            0.021971,             0.64463,              0.2955,             0.31212,             0.17986,            0.079598,             0.16627,            0.020714,             0.00979,             0.00979,             0.00979
                  37,            0.080841,             0.12116,            0.021803,             0.65562,             0.28982,             0.30904,             0.17736,            0.079396,              0.1676,            0.020652,            0.009784,            0.009784,            0.009784
                  38,             0.08073,             0.12111,            0.021782,             0.65613,             0.28683,             0.30506,             0.17315,              0.0799,             0.16771,            0.020756,            0.009778,            0.009778,            0.009778
                  39,            0.080972,             0.12075,            0.021789,             0.65835,             0.29934,             0.31539,             0.17891,            0.079268,             0.16802,            0.020591,            0.009772,            0.009772,            0.009772
                  40,            0.080797,             0.12229,            0.021734,             0.66088,             0.29543,             0.31467,             0.17934,            0.079212,             0.16727,            0.020576,            0.009766,            0.009766,            0.009766
                  41,            0.080793,             0.11942,            0.021707,             0.65468,             0.29396,             0.31344,             0.17707,            0.079503,             0.16811,            0.020842,             0.00976,             0.00976,             0.00976
                  42,            0.081051,             0.12359,            0.021864,             0.66644,             0.29502,             0.31663,             0.18013,            0.079316,             0.16857,            0.020585,            0.009754,            0.009754,            0.009754
                  43,            0.080771,             0.12143,            0.021716,             0.65782,             0.28294,             0.30789,             0.17516,            0.079845,             0.17015,            0.020797,            0.009748,            0.009748,            0.009748
                  44,            0.080417,             0.12217,            0.021557,             0.67549,             0.29139,             0.31397,             0.18039,            0.079348,             0.16769,            0.020571,            0.009742,            0.009742,            0.009742
                  45,            0.080316,             0.12217,            0.021516,             0.66994,             0.29543,             0.32025,             0.18392,            0.079014,              0.1671,            0.020475,            0.009736,            0.009736,            0.009736
                  46,             0.08037,             0.12259,            0.021419,             0.64229,             0.29881,             0.31619,             0.17828,            0.079418,             0.16826,            0.020517,             0.00973,             0.00973,             0.00973
                  47,            0.080536,             0.12253,            0.021601,             0.66897,             0.29433,             0.31896,              0.1805,            0.079165,             0.16837,            0.020427,            0.009724,            0.009724,            0.009724
                  48,            0.080107,             0.12082,            0.021344,             0.67942,             0.29325,             0.31704,             0.18008,            0.079223,             0.16817,            0.020443,            0.009718,            0.009718,            0.009718
                  49,            0.080192,             0.11995,            0.021431,             0.66094,             0.29815,             0.32432,             0.18202,            0.079298,             0.16826,            0.020473,            0.009712,            0.009712,            0.009712
                  50,            0.080188,             0.12182,            0.021381,             0.65155,             0.30599,             0.32331,             0.18401,             0.07918,             0.16866,            0.020403,            0.009706,            0.009706,            0.009706
                  51,            0.079997,              0.1227,            0.021357,             0.67511,              0.2897,             0.31204,             0.17943,            0.079692,             0.16972,            0.020643,              0.0097,              0.0097,              0.0097
                  52,            0.079743,             0.12087,            0.021203,             0.62909,             0.29197,             0.31374,             0.17986,            0.079266,             0.17005,            0.020547,            0.009694,            0.009694,            0.009694
                  53,            0.079894,             0.12138,            0.021331,             0.59692,             0.30002,             0.32097,             0.18131,            0.079425,             0.17039,            0.020481,            0.009688,            0.009688,            0.009688
                  54,            0.079681,             0.12023,            0.021122,             0.64421,             0.29608,             0.32009,             0.18484,            0.079186,             0.17018,            0.020384,            0.009682,            0.009682,            0.009682
                  55,            0.079409,             0.12109,            0.021121,             0.62685,              0.2973,             0.31747,             0.18237,            0.079151,             0.16904,            0.020364,            0.009676,            0.009676,            0.009676
                  56,            0.079769,             0.11978,            0.021114,             0.65597,             0.29919,             0.32192,             0.18247,            0.079322,              0.1701,            0.020469,             0.00967,             0.00967,             0.00967
                  57,            0.079668,             0.11983,            0.021099,             0.64228,             0.29598,             0.32066,             0.18374,            0.079115,             0.16985,            0.020383,            0.009664,            0.009664,            0.009664
                  58,            0.079592,             0.12044,            0.021073,             0.65266,             0.29728,             0.32379,             0.18739,            0.079189,             0.16997,            0.020343,            0.009658,            0.009658,            0.009658
                  59,            0.079417,             0.11796,            0.021086,             0.64649,             0.30062,             0.32315,             0.18626,            0.079037,             0.16949,            0.020355,            0.009652,            0.009652,            0.009652
                  60,            0.079756,             0.11961,             0.02102,             0.64617,             0.30735,              0.3275,             0.18692,            0.079003,             0.16931,            0.020309,            0.009646,            0.009646,            0.009646
                  61,            0.079442,             0.11987,            0.020958,             0.62861,             0.29934,             0.32289,             0.18484,            0.079069,             0.17023,            0.020343,             0.00964,             0.00964,             0.00964
                  62,            0.079447,             0.12087,            0.020877,             0.59779,             0.29844,             0.32382,             0.18608,            0.079039,             0.17102,            0.020383,            0.009634,            0.009634,            0.009634
                  63,            0.079648,             0.11959,            0.021016,             0.62795,             0.30248,             0.32773,             0.19025,            0.079003,             0.16934,            0.020288,            0.009628,            0.009628,            0.009628
                  64,            0.079177,              0.1197,             0.02089,             0.58183,             0.30608,             0.32535,             0.18545,            0.078902,             0.17066,            0.020294,            0.009622,            0.009622,            0.009622
                  65,            0.079415,             0.11838,            0.020886,             0.64912,             0.29492,             0.32261,             0.18632,            0.079098,             0.16998,             0.02045,            0.009616,            0.009616,            0.009616
                  66,            0.079238,             0.11781,            0.020861,             0.66332,             0.29806,             0.32397,             0.18362,            0.079043,             0.17039,            0.020201,             0.00961,             0.00961,             0.00961
                  67,            0.079167,             0.12001,            0.020795,             0.64181,             0.30426,             0.32448,             0.18487,             0.07893,             0.17017,             0.02027,            0.009604,            0.009604,            0.009604
                  68,             0.07948,             0.12126,             0.02087,             0.58093,             0.30678,             0.32277,             0.18387,            0.078818,             0.17103,            0.020284,            0.009598,            0.009598,            0.009598
                  69,            0.078695,             0.11897,            0.020566,             0.64867,             0.30194,             0.32664,             0.18617,            0.079065,             0.17186,             0.02032,            0.009592,            0.009592,            0.009592
                  70,            0.078636,             0.11952,            0.020654,             0.61457,             0.30575,             0.31621,             0.18367,            0.079042,             0.16981,             0.02031,            0.009586,            0.009586,            0.009586
                  71,            0.078801,             0.11745,            0.020695,             0.60011,             0.30976,             0.32822,             0.18981,             0.07907,             0.17135,            0.020326,             0.00958,             0.00958,             0.00958
                  72,            0.079041,             0.12036,            0.020769,             0.65692,             0.30118,             0.32571,              0.1869,            0.078847,             0.17131,            0.020272,            0.009574,            0.009574,            0.009574
                  73,            0.078444,             0.11885,             0.02051,             0.59429,             0.29722,             0.32081,             0.18304,            0.079033,              0.1714,            0.020262,            0.009568,            0.009568,            0.009568
                  74,            0.078898,             0.12044,            0.020549,             0.61374,             0.30588,             0.32609,              0.1858,            0.078993,             0.17269,            0.020229,            0.009562,            0.009562,            0.009562
                  75,            0.078471,             0.11795,            0.020484,             0.61308,             0.30916,             0.32577,             0.18845,            0.078896,             0.17187,            0.020334,            0.009556,            0.009556,            0.009556
                  76,             0.07873,             0.11879,            0.020611,              0.6163,             0.30367,             0.32369,             0.18384,            0.079298,              0.1734,            0.020438,             0.00955,             0.00955,             0.00955
                  77,            0.078629,             0.11993,            0.020458,             0.60965,             0.30897,             0.32734,             0.18791,            0.078733,             0.17093,            0.020127,            0.009544,            0.009544,            0.009544
                  78,            0.078483,             0.11791,             0.02043,             0.63589,             0.30006,             0.32931,             0.18824,            0.078752,             0.17233,            0.020296,            0.009538,            0.009538,            0.009538
                  79,            0.078624,             0.11852,            0.020514,             0.59588,             0.30633,             0.32507,             0.18598,             0.07887,             0.17238,            0.020176,            0.009532,            0.009532,            0.009532
                  80,            0.078196,             0.11978,            0.020357,             0.64253,             0.30319,             0.32498,             0.19027,            0.078841,             0.17173,            0.020293,            0.009526,            0.009526,            0.009526
                  81,            0.078561,             0.11925,            0.020595,             0.63126,             0.29565,             0.32725,             0.19051,            0.078707,             0.17198,            0.020103,             0.00952,             0.00952,             0.00952
                  82,            0.078548,             0.11833,            0.020421,             0.61693,             0.30762,             0.32796,             0.18998,            0.078787,             0.17168,            0.020175,            0.009514,            0.009514,            0.009514
                  83,            0.078059,             0.11769,             0.02025,             0.62554,             0.29995,             0.32865,             0.19226,            0.078873,             0.17305,            0.020347,            0.009508,            0.009508,            0.009508
                  84,              0.0783,             0.11881,            0.020324,             0.64764,             0.30144,             0.32515,             0.18867,            0.078864,             0.17373,            0.020324,            0.009502,            0.009502,            0.009502
                  85,            0.078481,             0.11902,            0.020352,             0.62312,              0.3069,             0.33009,             0.19204,            0.078726,             0.17289,            0.020182,            0.009496,            0.009496,            0.009496
                  86,            0.078458,             0.11961,            0.020393,             0.61535,             0.30481,             0.32383,             0.18685,            0.078839,             0.17299,            0.020276,             0.00949,             0.00949,             0.00949
                  87,            0.077939,             0.11721,            0.020238,             0.62643,             0.30438,             0.32726,             0.18928,             0.07877,             0.17203,            0.020256,            0.009484,            0.009484,            0.009484
                  88,            0.077767,             0.11649,            0.020239,             0.60159,             0.30414,             0.32576,             0.18885,            0.078848,             0.17474,            0.020214,            0.009478,            0.009478,            0.009478
                  89,            0.078247,             0.11971,             0.02029,             0.62087,              0.3018,             0.32738,             0.19049,            0.078947,             0.17339,            0.020209,            0.009472,            0.009472,            0.009472
                  90,            0.077781,             0.11745,            0.020161,             0.60454,             0.30925,             0.32972,             0.19119,            0.078775,             0.17287,            0.020264,            0.009466,            0.009466,            0.009466
                  91,            0.077987,              0.1189,            0.020075,             0.61609,              0.3119,             0.33209,             0.19361,            0.078776,             0.17298,            0.020247,             0.00946,             0.00946,             0.00946
                  92,            0.078158,             0.11665,            0.020152,              0.6199,             0.30561,             0.32719,             0.18967,            0.078998,             0.17431,            0.020281,            0.009454,            0.009454,            0.009454
                  93,             0.07787,             0.11654,            0.020092,             0.62297,             0.31392,             0.33102,             0.19262,            0.078846,             0.17402,             0.02025,            0.009448,            0.009448,            0.009448
                  94,             0.07794,             0.11708,            0.020132,             0.62171,             0.31812,             0.33267,             0.19304,            0.078732,               0.173,            0.020184,            0.009442,            0.009442,            0.009442
                  95,            0.077934,              0.1172,             0.02014,             0.62187,              0.3053,              0.3299,             0.19114,            0.078585,              0.1721,            0.020157,            0.009436,            0.009436,            0.009436
                  96,             0.07776,             0.11754,            0.020031,              0.6169,             0.29958,             0.32577,             0.19073,            0.078735,             0.17396,            0.020302,             0.00943,             0.00943,             0.00943
                  97,            0.077761,             0.11623,            0.019931,             0.61941,             0.31392,             0.33107,              0.1919,            0.078743,             0.17327,            0.020259,            0.009424,            0.009424,            0.009424
                  98,            0.077272,             0.11683,            0.019872,             0.58986,             0.30951,             0.32742,             0.18961,              0.0786,             0.17318,            0.020182,            0.009418,            0.009418,            0.009418
                  99,            0.077459,             0.11578,            0.019918,             0.62593,             0.30449,              0.3282,             0.19218,            0.078869,              0.1749,            0.020384,            0.009412,            0.009412,            0.009412
                 100,            0.077688,             0.11598,            0.020021,             0.61054,             0.30854,             0.32966,              0.1926,            0.078681,             0.17269,            0.020184,            0.009406,            0.009406,            0.009406
                 101,            0.077403,             0.11834,            0.019935,              0.6266,             0.30502,             0.32833,             0.19336,              0.0787,             0.17475,            0.020324,              0.0094,              0.0094,              0.0094
                 102,             0.07748,             0.11825,            0.019877,             0.61275,              0.3011,             0.32969,             0.19306,            0.078647,             0.17468,            0.020243,            0.009394,            0.009394,            0.009394
                 103,            0.077428,              0.1159,            0.019909,             0.62446,             0.29897,             0.32992,             0.19387,            0.078652,             0.17522,            0.020176,            0.009388,            0.009388,            0.009388
                 104,             0.07774,             0.11634,            0.019958,              0.6229,             0.30003,             0.32896,             0.19117,            0.078701,             0.17395,            0.020147,            0.009382,            0.009382,            0.009382
                 105,             0.07735,             0.11626,             0.01982,             0.58953,             0.31496,             0.33011,             0.19424,            0.078705,             0.17381,            0.020239,            0.009376,            0.009376,            0.009376
                 106,            0.077386,             0.11735,            0.019821,             0.62051,             0.30486,             0.33178,             0.19227,            0.078799,             0.17396,            0.020234,             0.00937,             0.00937,             0.00937
                 107,            0.077204,              0.1158,            0.019757,              0.6203,              0.3007,             0.33187,             0.19099,            0.078693,             0.17552,            0.020218,            0.009364,            0.009364,            0.009364
                 108,            0.077303,              0.1156,            0.019815,             0.60793,                0.31,             0.33122,             0.19504,            0.078671,             0.17558,            0.020238,            0.009358,            0.009358,            0.009358
                 109,            0.077185,             0.11523,            0.019856,             0.61531,             0.30906,             0.32995,             0.19367,            0.078724,             0.17483,            0.020208,            0.009352,            0.009352,            0.009352
                 110,            0.077166,             0.11572,            0.019781,             0.61409,              0.3107,             0.33275,             0.19508,            0.078603,             0.17493,            0.020155,            0.009346,            0.009346,            0.009346
                 111,             0.07679,             0.11491,            0.019608,              0.6116,              0.3078,             0.32784,              0.1917,            0.078853,             0.17648,            0.020194,             0.00934,             0.00934,             0.00934
                 112,            0.077189,              0.1166,            0.019673,             0.60836,             0.31059,              0.3319,             0.19357,            0.078684,             0.17528,            0.020096,            0.009334,            0.009334,            0.009334
                 113,            0.076914,             0.11473,            0.019692,             0.59764,             0.30967,             0.33313,             0.19477,            0.078609,             0.17494,            0.020102,            0.009328,            0.009328,            0.009328
                 114,             0.07678,             0.11489,            0.019696,             0.59821,             0.31807,             0.33368,             0.19453,            0.078732,             0.17497,             0.02023,            0.009322,            0.009322,            0.009322
                 115,            0.076732,             0.11505,            0.019702,             0.61683,             0.30523,             0.32819,             0.19255,            0.078765,             0.17704,            0.020201,            0.009316,            0.009316,            0.009316
                 116,            0.077202,             0.11559,            0.019681,             0.62412,              0.3096,             0.32848,             0.19307,            0.078683,             0.17551,            0.020229,             0.00931,             0.00931,             0.00931
                 117,            0.077241,             0.11434,            0.019812,             0.61282,             0.31345,             0.33122,             0.19487,            0.078887,             0.17639,            0.020366,            0.009304,            0.009304,            0.009304
                 118,            0.076806,              0.1145,            0.019661,             0.60905,              0.3145,             0.33463,             0.19527,            0.078641,             0.17573,            0.020222,            0.009298,            0.009298,            0.009298
                 119,            0.077036,              0.1158,            0.019638,             0.59198,             0.30565,             0.32764,             0.19377,            0.078682,             0.17693,            0.020299,            0.009292,            0.009292,            0.009292
                 120,             0.07698,             0.11314,            0.019607,             0.61803,             0.30946,             0.33194,             0.19499,             0.07894,             0.17615,             0.02033,            0.009286,            0.009286,            0.009286
                 121,            0.076892,             0.11348,            0.019541,             0.61038,             0.31143,             0.33471,             0.19466,            0.078729,             0.17628,            0.020307,             0.00928,             0.00928,             0.00928
                 122,            0.076789,             0.11526,            0.019548,             0.61168,             0.31065,             0.33313,             0.19313,            0.078657,             0.17559,             0.02021,            0.009274,            0.009274,            0.009274
                 123,            0.076285,             0.11394,            0.019429,             0.61765,             0.30623,             0.33137,             0.19275,            0.078753,             0.17513,            0.020184,            0.009268,            0.009268,            0.009268
                 124,            0.076308,             0.11528,            0.019328,             0.61938,             0.31285,             0.33559,             0.19641,            0.078617,             0.17589,            0.020165,            0.009262,            0.009262,            0.009262
                 125,            0.076955,             0.11627,            0.019536,             0.61394,               0.303,             0.32918,             0.19245,            0.078723,             0.17723,            0.020239,            0.009256,            0.009256,            0.009256
                 126,            0.076578,             0.11466,            0.019437,             0.63055,             0.30799,             0.33292,             0.19325,            0.078736,             0.17669,            0.020224,             0.00925,             0.00925,             0.00925
                 127,             0.07647,             0.11485,             0.01939,             0.63571,             0.29941,             0.32877,             0.18929,            0.078747,             0.17676,            0.020275,            0.009244,            0.009244,            0.009244
                 128,            0.076488,             0.11527,            0.019389,             0.64054,             0.30302,             0.33413,             0.19352,            0.078674,             0.17707,            0.020276,            0.009238,            0.009238,            0.009238
                 129,            0.076595,             0.11472,            0.019451,             0.61958,             0.31339,             0.33336,             0.19557,            0.078551,             0.17607,            0.020263,            0.009232,            0.009232,            0.009232
                 130,            0.076698,             0.11679,            0.019464,             0.66336,             0.30193,             0.33519,             0.19781,            0.078589,             0.17647,            0.020209,            0.009226,            0.009226,            0.009226
                 131,            0.076252,             0.11443,            0.019286,             0.64361,             0.30576,             0.33431,             0.19407,            0.078794,             0.17713,            0.020243,             0.00922,             0.00922,             0.00922
                 132,            0.076499,             0.11388,            0.019353,              0.6405,             0.30877,             0.33799,              0.1962,            0.078617,             0.17666,            0.020247,            0.009214,            0.009214,            0.009214
                 133,             0.07629,             0.11499,            0.019339,             0.63962,             0.30885,             0.33697,             0.19599,            0.078689,             0.17721,             0.02032,            0.009208,            0.009208,            0.009208
                 134,            0.076388,             0.11426,            0.019362,             0.61119,             0.31063,             0.33157,             0.19525,            0.078495,             0.17664,            0.020237,            0.009202,            0.009202,            0.009202
                 135,            0.076606,             0.11526,            0.019452,             0.61614,              0.3122,             0.34075,             0.19647,            0.078557,             0.17729,            0.020219,            0.009196,            0.009196,            0.009196
                 136,            0.076215,             0.11358,            0.019228,             0.62331,             0.31878,             0.33416,             0.19516,            0.078539,             0.17719,            0.020215,             0.00919,             0.00919,             0.00919
                 137,            0.076041,             0.11444,            0.019184,             0.62961,              0.3053,              0.3381,               0.197,            0.078568,             0.17723,            0.020205,            0.009184,            0.009184,            0.009184
                 138,            0.076426,             0.11593,            0.019281,             0.63129,             0.30295,             0.33901,             0.19747,            0.078559,             0.17552,            0.020104,            0.009178,            0.009178,            0.009178
                 139,            0.076178,             0.11398,            0.019287,              0.6151,             0.31331,             0.33176,             0.19555,             0.07872,             0.17739,            0.020265,            0.009172,            0.009172,            0.009172
                 140,             0.07635,             0.11334,             0.01926,             0.61305,              0.3086,             0.33818,             0.19803,            0.078503,             0.17794,            0.020186,            0.009166,            0.009166,            0.009166
                 141,            0.076305,              0.1138,            0.019324,             0.61719,             0.31943,             0.33337,             0.19648,            0.078515,              0.1767,            0.020227,             0.00916,             0.00916,             0.00916
                 142,            0.076179,             0.11588,            0.019194,             0.63198,             0.30963,             0.33854,             0.20108,            0.078454,             0.17804,            0.020185,            0.009154,            0.009154,            0.009154
                 143,            0.076229,              0.1148,            0.019223,             0.64834,             0.30662,             0.33707,             0.19941,            0.078506,             0.17727,              0.0203,            0.009148,            0.009148,            0.009148
                 144,            0.075829,             0.11242,            0.019124,             0.62383,             0.31163,             0.33981,             0.19876,            0.078598,              0.1775,             0.02027,            0.009142,            0.009142,            0.009142
                 145,             0.07623,             0.11472,            0.019199,             0.65875,             0.30923,             0.34246,             0.20056,            0.078475,             0.17688,            0.020261,            0.009136,            0.009136,            0.009136
                 146,            0.076054,             0.11368,            0.019175,             0.64586,             0.30255,             0.34894,             0.20475,            0.078531,             0.17771,            0.020234,             0.00913,             0.00913,             0.00913
                 147,            0.076089,             0.11502,             0.01917,             0.62318,             0.30887,             0.34288,             0.20154,             0.07857,             0.17849,            0.020312,            0.009124,            0.009124,            0.009124
                 148,            0.075923,             0.11427,            0.019104,             0.60639,             0.31674,             0.34383,             0.20314,            0.078505,             0.17779,            0.020312,            0.009118,            0.009118,            0.009118
                 149,            0.075762,             0.11279,            0.019054,              0.6157,              0.3099,             0.33928,             0.19924,            0.078482,             0.17689,            0.020227,            0.009112,            0.009112,            0.009112
                 150,            0.075989,             0.11476,            0.019087,             0.62838,             0.30706,             0.33881,             0.19765,            0.078468,             0.17779,            0.020166,            0.009106,            0.009106,            0.009106
                 151,            0.076065,             0.11413,            0.019077,             0.58155,              0.3184,             0.33808,             0.19899,            0.078446,             0.17804,            0.020243,              0.0091,              0.0091,              0.0091
                 152,            0.076159,             0.11332,            0.019261,             0.62231,             0.31295,             0.33591,             0.19796,             0.07845,             0.17784,            0.020217,            0.009094,            0.009094,            0.009094
