               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.063756,             0.16701,            0.028247,             0.55472,             0.28197,             0.29537,             0.16381,            0.065861,             0.28484,            0.030023,           0.0093664,           0.0093664,           0.0093664
                  66,            0.063419,             0.16515,            0.028309,              0.6013,             0.28571,             0.29749,              0.1631,             0.06574,             0.28539,            0.030034,           0.0093565,           0.0093565,           0.0093565
                  67,            0.063236,             0.16824,            0.028063,             0.59403,             0.26869,             0.28907,             0.15867,            0.065816,              0.2847,            0.029891,           0.0093466,           0.0093466,           0.0093466
                  68,            0.063239,             0.16118,            0.028046,             0.56763,             0.27402,             0.29163,             0.15684,            0.065864,             0.28495,             0.02998,           0.0093367,           0.0093367,           0.0093367
                  69,            0.063076,             0.16883,            0.027867,             0.53045,             0.28277,             0.29134,             0.16215,            0.065582,             0.28519,            0.029956,           0.0093268,           0.0093268,           0.0093268
                  70,            0.063063,             0.16265,            0.027933,             0.56915,             0.28271,               0.301,             0.16693,             0.06556,             0.28438,            0.029833,           0.0093169,           0.0093169,           0.0093169
                  71,            0.062932,             0.17066,            0.027725,             0.49576,             0.26816,             0.28758,             0.16011,            0.065341,             0.28343,            0.029683,            0.009307,            0.009307,            0.009307
                  72,            0.062646,              0.1637,            0.027542,             0.50962,             0.28761,              0.3049,             0.17004,            0.065326,             0.28523,            0.029843,           0.0092971,           0.0092971,           0.0092971
                  73,             0.06231,             0.16223,            0.027475,             0.54306,             0.29026,             0.30564,             0.17012,            0.065315,              0.2848,            0.029797,           0.0092872,           0.0092872,           0.0092872
                  74,            0.062796,             0.16552,            0.027695,             0.50766,             0.29323,             0.30584,             0.16943,            0.065321,              0.2854,            0.029654,           0.0092773,           0.0092773,           0.0092773
                  75,            0.062615,              0.1705,            0.027702,             0.54394,             0.29124,             0.30814,             0.17005,            0.065025,             0.28409,            0.029451,           0.0092674,           0.0092674,           0.0092674
                  76,            0.062584,             0.16896,            0.027408,             0.55374,              0.2918,             0.30793,             0.17237,            0.065137,             0.28522,            0.029569,           0.0092575,           0.0092575,           0.0092575
                  77,            0.062442,             0.17142,            0.027414,             0.57143,             0.28158,             0.29947,             0.16588,             0.06493,             0.28376,             0.02946,           0.0092476,           0.0092476,           0.0092476
                  78,            0.061858,             0.16271,            0.027282,             0.55138,             0.28499,             0.30436,              0.1693,            0.064994,             0.28377,            0.029564,           0.0092377,           0.0092377,           0.0092377
                  79,            0.061926,             0.15939,            0.027027,             0.61158,             0.29145,             0.30881,             0.17395,            0.064955,             0.28387,            0.029463,           0.0092278,           0.0092278,           0.0092278
                  80,            0.062228,             0.17099,            0.027315,             0.50274,             0.29399,             0.31139,             0.17393,            0.064719,             0.28363,            0.029237,           0.0092179,           0.0092179,           0.0092179
                  81,            0.062067,             0.16315,            0.027065,             0.47527,             0.29918,             0.30838,             0.17287,            0.064628,             0.28284,            0.029178,            0.009208,            0.009208,            0.009208
                  82,            0.062287,             0.17293,            0.027228,             0.58305,             0.29635,             0.31026,             0.17404,            0.064595,             0.28443,            0.029332,           0.0091981,           0.0091981,           0.0091981
                  83,            0.061687,             0.16903,             0.02709,             0.55345,             0.29382,             0.30801,             0.17408,            0.064523,             0.28269,            0.029213,           0.0091882,           0.0091882,           0.0091882
                  84,            0.061493,             0.16295,            0.026929,             0.61483,             0.29391,             0.31745,             0.17818,            0.064559,             0.28338,             0.02912,           0.0091783,           0.0091783,           0.0091783
                  85,            0.061434,             0.16651,            0.026715,             0.57834,              0.2986,             0.31661,              0.1786,             0.06433,             0.28344,            0.029093,           0.0091684,           0.0091684,           0.0091684
                  86,            0.061521,             0.16604,            0.026776,             0.60839,             0.30423,             0.31937,             0.17977,            0.064362,             0.28347,            0.029058,           0.0091585,           0.0091585,           0.0091585
                  87,            0.061569,             0.15789,            0.026647,             0.57601,             0.29966,             0.31255,             0.17736,            0.064428,             0.28398,            0.028998,           0.0091486,           0.0091486,           0.0091486
                  88,            0.061065,             0.15961,            0.026611,             0.57941,             0.30173,             0.31707,             0.17699,            0.064406,             0.28408,            0.029021,           0.0091387,           0.0091387,           0.0091387
                  89,            0.061524,             0.16623,            0.026718,             0.57447,             0.30566,              0.3174,             0.17462,            0.064227,             0.28335,            0.028805,           0.0091288,           0.0091288,           0.0091288
                  90,             0.06115,             0.16318,            0.026425,             0.57194,             0.29241,             0.31774,             0.17721,            0.064264,             0.28298,            0.028969,           0.0091189,           0.0091189,           0.0091189
                  91,            0.061386,             0.16517,            0.026565,             0.55282,              0.3027,             0.31794,             0.17823,            0.064253,             0.28286,            0.028834,            0.009109,            0.009109,            0.009109
                  92,            0.061015,             0.16296,            0.026429,             0.61209,             0.31037,             0.32139,             0.17784,            0.064249,             0.28481,            0.028905,           0.0090991,           0.0090991,           0.0090991
                  93,            0.061064,             0.16454,            0.026231,             0.55906,             0.31158,             0.32255,             0.18219,            0.064144,             0.28299,            0.028831,           0.0090892,           0.0090892,           0.0090892
                  94,            0.060794,             0.16359,            0.026163,             0.58789,             0.30931,             0.32112,             0.17955,            0.064147,             0.28428,            0.028898,           0.0090793,           0.0090793,           0.0090793
                  95,            0.060541,             0.15796,            0.026087,             0.59494,             0.30504,             0.32152,             0.18292,             0.06406,             0.28483,            0.028841,           0.0090694,           0.0090694,           0.0090694
                  96,            0.060818,             0.16446,            0.026265,             0.60796,              0.2987,             0.32267,             0.18279,            0.063959,             0.28307,            0.028755,           0.0090595,           0.0090595,           0.0090595
                  97,            0.060617,             0.16158,            0.026097,             0.59528,             0.30612,             0.32316,             0.18216,            0.063974,             0.28385,            0.028779,           0.0090496,           0.0090496,           0.0090496
                  98,            0.060649,             0.16668,            0.026032,             0.61905,             0.30647,             0.32453,             0.18195,            0.063967,             0.28295,            0.028691,           0.0090397,           0.0090397,           0.0090397
                  99,            0.060427,             0.15766,            0.025993,             0.58472,              0.3105,             0.32582,             0.18547,            0.063842,             0.28332,            0.028668,           0.0090298,           0.0090298,           0.0090298
                 100,            0.060545,             0.16677,            0.026129,             0.58457,             0.31156,             0.32484,             0.18244,            0.063798,             0.28399,            0.028642,           0.0090199,           0.0090199,           0.0090199
                 101,            0.060161,             0.16192,            0.025966,             0.59694,             0.30139,              0.3228,             0.18235,            0.063828,              0.2839,            0.028741,             0.00901,             0.00901,             0.00901
                 102,            0.060114,             0.15943,            0.025815,              0.5841,             0.31284,             0.32415,             0.18449,            0.063756,             0.28381,            0.028593,           0.0090001,           0.0090001,           0.0090001
                 103,            0.060374,             0.16384,            0.025852,             0.59351,             0.31075,             0.32647,             0.18544,            0.063719,             0.28437,            0.028606,           0.0089902,           0.0089902,           0.0089902
                 104,            0.060391,             0.15919,            0.025827,             0.58202,             0.31858,             0.32686,             0.18514,             0.06374,             0.28367,            0.028687,           0.0089803,           0.0089803,           0.0089803
                 105,            0.059752,              0.1635,            0.025392,             0.59908,             0.31228,             0.32677,             0.18541,            0.063589,             0.28445,            0.028647,           0.0089704,           0.0089704,           0.0089704
                 106,            0.059824,             0.16134,            0.025562,             0.59273,             0.31247,             0.32814,             0.18445,            0.063589,             0.28355,            0.028644,           0.0089605,           0.0089605,           0.0089605
                 107,            0.059546,             0.15951,            0.025314,             0.56761,             0.32014,             0.33011,             0.18456,            0.063665,             0.28451,            0.028526,           0.0089506,           0.0089506,           0.0089506
                 108,            0.059405,             0.15863,            0.025259,             0.54546,             0.31516,             0.32967,             0.18562,            0.063559,             0.28421,            0.028487,           0.0089407,           0.0089407,           0.0089407
                 109,            0.059259,             0.15991,            0.025278,             0.60388,             0.31532,             0.32914,             0.18228,            0.063509,             0.28424,            0.028534,           0.0089308,           0.0089308,           0.0089308
                 110,            0.059602,              0.1614,            0.025435,             0.59911,             0.31637,             0.33192,             0.18888,            0.063423,             0.28397,            0.028524,           0.0089209,           0.0089209,           0.0089209
                 111,            0.059388,              0.1591,             0.02524,             0.57649,             0.32146,             0.32968,             0.18552,            0.063509,             0.28462,             0.02848,            0.008911,            0.008911,            0.008911
                 112,             0.05937,              0.1541,            0.025204,             0.53685,             0.31543,             0.32837,             0.18726,            0.063378,             0.28397,            0.028442,           0.0089011,           0.0089011,           0.0089011
                 113,            0.059509,             0.16268,            0.025402,             0.57084,             0.32464,             0.32643,             0.18852,            0.063353,             0.28483,            0.028489,           0.0088912,           0.0088912,           0.0088912
                 114,            0.059481,             0.16133,            0.025202,             0.56621,             0.32092,              0.3278,             0.18648,            0.063471,             0.28441,            0.028534,           0.0088813,           0.0088813,           0.0088813
                 115,            0.059062,             0.15957,            0.025105,             0.56273,             0.32666,             0.32988,             0.18602,            0.063292,             0.28522,            0.028332,           0.0088714,           0.0088714,           0.0088714
                 116,            0.058893,             0.15559,            0.024792,             0.57842,             0.31302,              0.3315,             0.18726,            0.063307,              0.2846,            0.028458,           0.0088615,           0.0088615,           0.0088615
                 117,             0.05913,             0.16453,            0.025029,             0.57756,             0.32202,             0.33316,             0.18806,            0.063418,             0.28619,            0.028482,           0.0088516,           0.0088516,           0.0088516
                 118,            0.059205,             0.16354,            0.024978,             0.59113,             0.32177,             0.33093,             0.18845,            0.063365,             0.28569,            0.028359,           0.0088417,           0.0088417,           0.0088417
                 119,            0.058741,              0.1531,            0.024655,             0.60375,             0.31905,             0.33203,             0.19006,            0.063273,             0.28428,            0.028444,           0.0088318,           0.0088318,           0.0088318
                 120,            0.058949,             0.16309,            0.024866,             0.59303,             0.32458,             0.33148,             0.18955,            0.063385,             0.28561,            0.028517,           0.0088219,           0.0088219,           0.0088219
                 121,            0.058838,              0.1586,            0.024805,             0.58589,             0.31909,             0.33399,             0.19068,            0.063198,              0.2855,            0.028466,            0.008812,            0.008812,            0.008812
                 122,            0.059027,             0.16342,            0.024769,             0.58397,             0.32134,              0.3341,             0.18996,            0.063203,             0.28563,            0.028446,           0.0088021,           0.0088021,           0.0088021
                 123,            0.058419,             0.15558,            0.024544,             0.60352,             0.31889,             0.33621,             0.19202,            0.063201,             0.28461,            0.028407,           0.0087922,           0.0087922,           0.0087922
                 124,            0.058708,             0.16065,            0.024801,             0.60273,             0.32425,             0.33354,             0.18993,            0.063185,             0.28528,             0.02834,           0.0087823,           0.0087823,           0.0087823
                 125,            0.058884,             0.15951,            0.024872,             0.57705,             0.32394,             0.33385,             0.19048,            0.063243,             0.28537,            0.028369,           0.0087724,           0.0087724,           0.0087724
                 126,            0.058198,             0.15266,            0.024391,             0.56281,             0.32506,              0.3344,             0.19136,            0.063224,             0.28558,            0.028428,           0.0087625,           0.0087625,           0.0087625
                 127,            0.058515,             0.15715,             0.02431,             0.60553,             0.31686,             0.33642,             0.19241,            0.063124,             0.28592,            0.028429,           0.0087526,           0.0087526,           0.0087526
                 128,             0.05833,             0.15775,            0.024359,             0.60922,             0.32077,             0.33861,             0.19133,            0.063267,             0.28659,            0.028414,           0.0087427,           0.0087427,           0.0087427
                 129,            0.058188,             0.15403,            0.024349,             0.58234,             0.32177,             0.33772,             0.19317,             0.06325,             0.28557,            0.028421,           0.0087328,           0.0087328,           0.0087328
                 130,            0.058362,             0.15486,            0.024474,             0.57089,              0.3273,             0.33686,             0.19325,            0.063132,             0.28591,            0.028431,           0.0087229,           0.0087229,           0.0087229
                 131,            0.058331,             0.16156,            0.024287,              0.6053,             0.32063,              0.3379,             0.19009,             0.06317,             0.28643,            0.028397,            0.008713,            0.008713,            0.008713
                 132,            0.057928,             0.15768,            0.024123,              0.5801,             0.32571,             0.33727,             0.19183,            0.063132,             0.28741,            0.028357,           0.0087031,           0.0087031,           0.0087031
                 133,            0.058117,             0.15364,            0.024173,             0.58394,             0.32751,             0.33698,             0.19251,            0.063047,             0.28645,            0.028405,           0.0086932,           0.0086932,           0.0086932
                 134,            0.058393,             0.15892,            0.024336,             0.57647,             0.33301,             0.33848,              0.1927,            0.063077,             0.28711,             0.02843,           0.0086833,           0.0086833,           0.0086833
                 135,            0.057993,             0.15505,            0.024107,             0.57368,             0.33022,             0.34015,             0.19287,            0.063103,             0.28725,            0.028367,           0.0086734,           0.0086734,           0.0086734
                 136,            0.057632,             0.15332,            0.023945,              0.5807,               0.323,             0.33695,             0.19272,            0.063111,             0.28776,            0.028442,           0.0086635,           0.0086635,           0.0086635
                 137,            0.057652,             0.15451,            0.023914,             0.57469,             0.33064,             0.33737,             0.19329,            0.063005,             0.28723,              0.0284,           0.0086536,           0.0086536,           0.0086536
                 138,            0.057753,             0.15557,            0.023745,              0.5639,             0.33111,             0.33717,             0.19234,             0.06304,              0.2871,             0.02838,           0.0086437,           0.0086437,           0.0086437
                 139,            0.057471,              0.1551,            0.023654,             0.60196,             0.32507,             0.33494,             0.19301,            0.063027,             0.28787,            0.028393,           0.0086338,           0.0086338,           0.0086338
                 140,            0.057871,              0.1582,            0.023935,             0.57631,             0.33197,             0.33746,             0.19331,            0.062939,             0.28709,            0.028359,           0.0086239,           0.0086239,           0.0086239
                 141,            0.057152,             0.15486,            0.023549,             0.60178,             0.32283,             0.33773,             0.19436,            0.062963,             0.28738,            0.028363,            0.008614,            0.008614,            0.008614
                 142,            0.057854,             0.15296,            0.023975,             0.57931,             0.32806,             0.34014,             0.19542,            0.062903,             0.28742,            0.028343,           0.0086041,           0.0086041,           0.0086041
                 143,            0.057275,             0.15694,              0.0236,             0.59695,             0.32893,             0.33933,             0.19516,            0.062937,             0.28727,            0.028301,           0.0085942,           0.0085942,           0.0085942
                 144,            0.057046,             0.14936,            0.023348,             0.61401,             0.32375,             0.33894,             0.19467,            0.062965,             0.28829,            0.028309,           0.0085843,           0.0085843,           0.0085843
                 145,            0.057391,             0.15594,            0.023519,             0.56341,             0.32139,             0.34034,              0.1937,            0.062939,             0.28814,            0.028388,           0.0085744,           0.0085744,           0.0085744
                 146,            0.057512,             0.15616,            0.023712,             0.62832,             0.31937,             0.34123,             0.19502,            0.062891,             0.28789,            0.028381,           0.0085645,           0.0085645,           0.0085645
                 147,            0.056977,             0.15614,            0.023254,             0.55065,             0.33552,               0.341,             0.19443,              0.0629,             0.28827,            0.028382,           0.0085546,           0.0085546,           0.0085546
                 148,            0.057196,             0.15476,            0.023374,             0.56908,             0.32643,             0.33769,              0.1936,            0.062914,             0.28824,            0.028329,           0.0085447,           0.0085447,           0.0085447
                 149,            0.056638,             0.15286,            0.023068,             0.55349,             0.33012,             0.33825,             0.19437,            0.062936,             0.28882,            0.028403,           0.0085348,           0.0085348,           0.0085348
                 150,            0.057228,             0.15774,            0.023391,                0.57,             0.32966,             0.34122,             0.19482,            0.062887,              0.2886,            0.028366,           0.0085249,           0.0085249,           0.0085249
                 151,            0.056855,              0.1581,            0.023326,             0.56433,             0.32907,             0.34114,             0.19746,            0.062839,             0.28936,            0.028339,            0.008515,            0.008515,            0.008515
                 152,            0.056704,             0.15407,            0.023203,             0.56839,             0.32461,             0.34256,             0.19579,            0.062845,             0.28889,            0.028284,           0.0085051,           0.0085051,           0.0085051
