               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.081483,             0.17558,            0.034799,             0.62507,             0.27725,             0.29279,             0.16568,            0.083959,             0.22228,             0.03551,            0.009901,            0.009901,            0.009901
                  12,             0.08098,             0.17512,            0.034462,             0.64699,             0.28429,             0.30412,             0.17227,            0.083528,             0.22711,            0.035209,           0.0098911,           0.0098911,           0.0098911
                  13,            0.080728,             0.17394,            0.034282,             0.62594,             0.27501,              0.3012,              0.1714,            0.084016,             0.22667,            0.035532,           0.0098812,           0.0098812,           0.0098812
                  14,            0.080695,             0.17476,            0.034021,             0.65422,             0.28077,             0.30261,             0.17147,            0.083995,             0.22513,            0.035419,           0.0098713,           0.0098713,           0.0098713
                  15,            0.080251,             0.17184,             0.03374,             0.64567,             0.29108,             0.31315,             0.17634,            0.083457,             0.22324,            0.034807,           0.0098614,           0.0098614,           0.0098614
                  16,            0.079789,             0.17149,            0.033421,             0.59974,             0.29809,              0.3099,               0.178,            0.083307,             0.22739,            0.034999,           0.0098515,           0.0098515,           0.0098515
                  17,            0.079269,             0.17065,             0.03312,             0.63175,              0.2919,             0.30879,             0.17731,            0.083483,             0.22714,            0.034723,           0.0098416,           0.0098416,           0.0098416
                  18,             0.07916,             0.17175,             0.03293,             0.58611,             0.29656,             0.31322,             0.17895,            0.083058,             0.22526,            0.034955,           0.0098317,           0.0098317,           0.0098317
                  19,            0.079021,             0.17052,            0.032662,             0.62939,             0.29375,             0.31648,             0.18407,             0.08317,             0.22736,            0.034599,           0.0098218,           0.0098218,           0.0098218
                  20,            0.078471,             0.16995,            0.032422,             0.59679,             0.30295,             0.31749,             0.18106,            0.083307,              0.2274,            0.034574,           0.0098119,           0.0098119,           0.0098119
                  21,            0.078625,             0.17019,            0.032286,             0.60657,             0.29466,             0.31398,             0.17913,            0.083202,             0.22773,            0.034694,            0.009802,            0.009802,            0.009802
                  22,            0.078183,             0.16775,            0.031989,             0.65275,              0.2965,             0.32383,             0.18822,             0.08262,             0.22591,            0.034231,           0.0097921,           0.0097921,           0.0097921
                  23,            0.078113,             0.16813,            0.032096,             0.63771,              0.2947,             0.32111,             0.18393,            0.082639,             0.22866,            0.034303,           0.0097822,           0.0097822,           0.0097822
                  24,            0.078107,             0.16838,            0.031811,             0.63111,             0.30273,             0.32369,             0.18534,            0.082534,             0.22881,            0.034244,           0.0097723,           0.0097723,           0.0097723
                  25,            0.077747,             0.16762,            0.031628,             0.60873,             0.28937,             0.31591,             0.18129,            0.082777,              0.2307,            0.034233,           0.0097624,           0.0097624,           0.0097624
                  26,            0.077132,              0.1664,            0.031153,             0.62187,             0.29489,             0.30861,             0.17633,            0.083586,             0.22979,            0.034716,           0.0097525,           0.0097525,           0.0097525
                  27,            0.077335,             0.16675,            0.031302,             0.64218,             0.31025,             0.32868,             0.19106,            0.082272,             0.22711,             0.03421,           0.0097426,           0.0097426,           0.0097426
                  28,            0.077121,             0.16608,            0.030951,             0.64262,              0.2998,             0.32312,             0.18644,             0.08292,               0.231,            0.034458,           0.0097327,           0.0097327,           0.0097327
                  29,            0.076649,             0.16556,            0.030826,             0.61538,              0.2994,              0.3172,             0.18284,            0.083112,             0.23071,            0.034786,           0.0097228,           0.0097228,           0.0097228
                  30,            0.077053,             0.16641,             0.03094,             0.63393,             0.31362,             0.32781,             0.18503,            0.082743,             0.23019,            0.034403,           0.0097129,           0.0097129,           0.0097129
                  31,            0.076428,             0.16671,             0.03057,             0.55675,             0.30865,             0.32256,             0.18886,            0.082847,             0.23184,            0.034049,            0.009703,            0.009703,            0.009703
                  32,            0.076607,              0.1675,            0.030437,             0.61686,             0.29794,             0.31851,              0.1832,            0.082669,             0.23224,            0.034262,           0.0096931,           0.0096931,           0.0096931
                  33,            0.076695,             0.16443,            0.030399,             0.59361,             0.30054,             0.32383,             0.18664,             0.08238,             0.22874,            0.033871,           0.0096832,           0.0096832,           0.0096832
                  34,            0.075922,             0.16339,            0.030117,             0.63035,             0.29629,             0.32271,             0.18778,            0.082833,             0.23204,            0.034391,           0.0096733,           0.0096733,           0.0096733
                  35,            0.076151,             0.16311,            0.030092,             0.61316,             0.30654,             0.31984,             0.18612,            0.082763,             0.23033,            0.034403,           0.0096634,           0.0096634,           0.0096634
                  36,            0.076034,             0.16444,            0.029945,             0.65626,               0.296,              0.3284,             0.18971,            0.082672,             0.23201,            0.034009,           0.0096535,           0.0096535,           0.0096535
                  37,            0.075638,             0.16506,            0.029859,             0.64693,             0.30243,             0.32804,             0.18948,            0.082575,             0.23339,            0.034116,           0.0096436,           0.0096436,           0.0096436
                  38,            0.075768,             0.16494,            0.029513,              0.6621,             0.31189,             0.34001,             0.19782,            0.082304,             0.23375,            0.034155,           0.0096337,           0.0096337,           0.0096337
                  39,            0.075625,             0.16216,             0.02965,             0.65441,             0.31118,             0.33352,             0.19432,            0.082316,             0.23063,            0.034341,           0.0096238,           0.0096238,           0.0096238
                  40,            0.075366,             0.16282,            0.029556,             0.61044,             0.31122,             0.33126,             0.19158,            0.082562,             0.23575,            0.034317,           0.0096139,           0.0096139,           0.0096139
                  41,            0.075084,             0.16147,            0.029307,             0.63449,             0.30805,             0.32668,             0.18831,            0.082541,             0.23398,            0.034575,            0.009604,            0.009604,            0.009604
                  42,            0.075309,             0.16158,            0.029148,             0.62194,             0.29791,             0.32177,             0.18938,            0.082815,              0.2334,            0.034491,           0.0095941,           0.0095941,           0.0095941
                  43,            0.074867,             0.16118,            0.028999,             0.60604,             0.30628,             0.32083,             0.18557,            0.083177,             0.23787,            0.034903,           0.0095842,           0.0095842,           0.0095842
                  44,            0.074806,             0.16034,             0.02898,             0.60985,             0.30853,             0.32624,               0.192,            0.082528,             0.23661,            0.034338,           0.0095743,           0.0095743,           0.0095743
                  45,            0.074587,              0.1612,            0.028837,             0.60118,             0.31607,             0.33595,               0.197,            0.082627,             0.23693,            0.034394,           0.0095644,           0.0095644,           0.0095644
                  46,            0.074631,             0.16201,            0.028855,             0.60407,             0.30701,             0.33018,             0.19161,            0.082681,             0.23425,             0.03481,           0.0095545,           0.0095545,           0.0095545
                  47,            0.074292,             0.15866,            0.028558,             0.61355,             0.30592,             0.32522,             0.19212,            0.082496,             0.23521,            0.034535,           0.0095446,           0.0095446,           0.0095446
                  48,            0.074198,             0.15893,            0.028524,             0.61127,             0.31399,             0.33023,             0.19476,            0.082142,             0.23489,            0.034244,           0.0095347,           0.0095347,           0.0095347
                  49,            0.074294,             0.15784,             0.02843,             0.57984,             0.31514,             0.33266,             0.19443,            0.082569,             0.23608,            0.034961,           0.0095248,           0.0095248,           0.0095248
                  50,            0.074101,             0.15817,            0.028361,             0.58449,             0.31967,             0.33045,             0.19356,            0.082498,             0.23782,            0.034489,           0.0095149,           0.0095149,           0.0095149
                  51,            0.073975,             0.15643,            0.028098,             0.59739,             0.30726,             0.32743,             0.19043,            0.082973,             0.23762,            0.034939,            0.009505,            0.009505,            0.009505
                  52,            0.074063,             0.15815,            0.028206,             0.59694,             0.30627,             0.32873,             0.19354,            0.082906,             0.23675,            0.035086,           0.0094951,           0.0094951,           0.0094951
                  53,            0.073933,             0.15912,            0.028052,             0.62456,             0.30319,             0.33841,             0.19876,            0.082412,             0.23561,            0.034465,           0.0094852,           0.0094852,           0.0094852
                  54,             0.07364,              0.1567,            0.027969,             0.60677,             0.31304,             0.33589,             0.19618,            0.082761,             0.23651,            0.034678,           0.0094753,           0.0094753,           0.0094753
                  55,            0.073608,             0.15731,            0.027813,             0.62566,             0.30846,             0.34956,             0.20579,            0.082358,             0.23666,            0.034683,           0.0094654,           0.0094654,           0.0094654
                  56,            0.073459,             0.15676,            0.027789,             0.58793,             0.31725,             0.33402,             0.19612,            0.082433,             0.24047,            0.034905,           0.0094555,           0.0094555,           0.0094555
                  57,             0.07351,             0.15735,             0.02767,             0.62559,             0.30885,             0.33629,             0.19967,            0.082411,             0.23831,            0.034509,           0.0094456,           0.0094456,           0.0094456
                  58,            0.073277,             0.15619,            0.027484,             0.61282,             0.32166,             0.34096,             0.20274,            0.082282,             0.23724,             0.03468,           0.0094357,           0.0094357,           0.0094357
                  59,            0.073103,             0.15551,            0.027512,              0.6363,             0.31945,             0.34025,              0.2005,            0.082275,             0.23899,            0.034877,           0.0094258,           0.0094258,           0.0094258
                  60,            0.073077,             0.15519,              0.0274,             0.63132,             0.31247,             0.33707,             0.19737,            0.082407,             0.23846,            0.034829,           0.0094159,           0.0094159,           0.0094159
                  61,             0.07301,             0.15683,            0.027465,             0.62662,             0.31281,             0.33915,             0.20047,            0.082345,             0.23759,            0.034894,            0.009406,            0.009406,            0.009406
                  62,            0.072878,             0.15433,            0.027206,             0.62031,             0.31956,             0.33907,             0.20157,            0.082102,             0.23641,            0.034903,           0.0093961,           0.0093961,           0.0093961
                  63,            0.073123,              0.1575,             0.02732,             0.59742,             0.31516,             0.34594,              0.2056,            0.082231,             0.24069,            0.034845,           0.0093862,           0.0093862,           0.0093862
                  64,            0.072912,             0.15581,            0.027136,             0.61643,             0.30928,              0.3405,             0.20056,            0.082213,             0.23973,            0.034822,           0.0093763,           0.0093763,           0.0093763
                  65,            0.072774,             0.15425,            0.027025,             0.62794,             0.31364,             0.34115,             0.20308,            0.082077,             0.24094,            0.034742,           0.0093664,           0.0093664,           0.0093664
                  66,            0.072661,             0.15521,            0.026964,             0.57281,             0.31772,             0.35111,             0.21121,            0.082344,             0.24091,            0.035168,           0.0093565,           0.0093565,           0.0093565
                  67,            0.072266,             0.15395,            0.026748,              0.5833,             0.31459,             0.33902,             0.20332,             0.08228,             0.24031,            0.035139,           0.0093466,           0.0093466,           0.0093466
                  68,            0.072634,             0.15646,            0.026881,             0.61035,              0.3071,             0.33758,             0.20503,            0.082225,             0.24218,            0.035039,           0.0093367,           0.0093367,           0.0093367
                  69,            0.072399,             0.15508,            0.026649,             0.60084,             0.31843,             0.34062,             0.20489,            0.082418,             0.23922,            0.034954,           0.0093268,           0.0093268,           0.0093268
                  70,            0.072587,             0.15504,            0.026666,             0.56944,              0.3168,             0.33426,              0.1988,            0.082377,              0.2416,            0.035023,           0.0093169,           0.0093169,           0.0093169
                  71,            0.072235,             0.15393,            0.026557,             0.57246,             0.32448,             0.33893,             0.20385,            0.082165,              0.2405,            0.035048,            0.009307,            0.009307,            0.009307
                  72,             0.07226,             0.15503,            0.026519,              0.5961,             0.31704,             0.33909,             0.20216,            0.082285,             0.24171,            0.034964,           0.0092971,           0.0092971,           0.0092971
                  73,            0.072145,             0.15451,            0.026479,             0.57368,             0.31831,             0.35087,             0.20954,            0.082375,             0.24161,            0.035165,           0.0092872,           0.0092872,           0.0092872
                  74,            0.071981,             0.15284,            0.026319,             0.60078,              0.3159,             0.34283,             0.20547,            0.082265,             0.24112,             0.03491,           0.0092773,           0.0092773,           0.0092773
                  75,            0.072155,             0.15352,            0.026265,             0.58244,             0.31925,             0.34139,             0.20272,            0.082209,             0.24177,            0.035067,           0.0092674,           0.0092674,           0.0092674
                  76,            0.072061,             0.15441,            0.026263,             0.59422,             0.32255,             0.34477,             0.20954,            0.082009,              0.2403,            0.034797,           0.0092575,           0.0092575,           0.0092575
                  77,            0.071485,             0.15225,            0.025996,             0.59816,             0.30871,             0.34457,             0.20527,            0.082253,             0.24368,            0.035286,           0.0092476,           0.0092476,           0.0092476
                  78,              0.0717,              0.1527,            0.026018,             0.61645,             0.31179,             0.34254,             0.20576,            0.082365,             0.24124,            0.035323,           0.0092377,           0.0092377,           0.0092377
                  79,            0.071428,             0.15183,            0.025917,             0.58754,             0.31198,             0.33971,             0.20584,            0.082344,             0.24187,             0.03528,           0.0092278,           0.0092278,           0.0092278
                  80,            0.071802,             0.15373,            0.026118,             0.64169,             0.31837,             0.35594,             0.20969,            0.082042,             0.24214,            0.034936,           0.0092179,           0.0092179,           0.0092179
                  81,            0.071421,             0.15122,            0.025822,             0.57347,             0.31982,             0.33979,             0.20118,            0.082243,              0.2449,            0.035287,            0.009208,            0.009208,            0.009208
                  82,            0.071574,             0.15177,            0.025896,             0.58229,             0.32003,             0.34558,              0.2097,            0.082412,             0.24223,            0.035018,           0.0091981,           0.0091981,           0.0091981
                  83,            0.071313,             0.15242,            0.025807,             0.58585,             0.31629,             0.34518,             0.20768,            0.082236,             0.24412,            0.035168,           0.0091882,           0.0091882,           0.0091882
                  84,            0.071215,             0.15206,            0.025799,             0.57805,             0.32242,             0.33788,              0.2024,            0.082192,             0.24376,            0.035626,           0.0091783,           0.0091783,           0.0091783
                  85,            0.071159,              0.1518,            0.025557,             0.62351,             0.31231,              0.3408,             0.20593,            0.082256,             0.24413,             0.03515,           0.0091684,           0.0091684,           0.0091684
                  86,            0.071495,             0.15358,            0.025666,             0.60375,             0.31631,             0.34776,             0.21065,            0.082098,             0.24194,            0.034868,           0.0091585,           0.0091585,           0.0091585
                  87,            0.070895,             0.15054,            0.025366,             0.60472,              0.3166,             0.34458,             0.20604,            0.082276,             0.24464,            0.035424,           0.0091486,           0.0091486,           0.0091486
                  88,            0.070991,             0.15052,            0.025511,             0.60108,             0.31132,             0.33896,             0.20768,            0.082179,             0.24703,            0.035528,           0.0091387,           0.0091387,           0.0091387
                  89,            0.071123,             0.15004,            0.025451,             0.58712,             0.31437,             0.34406,             0.20651,            0.082141,             0.24543,            0.035409,           0.0091288,           0.0091288,           0.0091288
                  90,            0.071007,             0.15032,            0.025334,             0.63106,             0.31571,             0.34115,             0.20509,            0.082214,             0.24404,             0.03555,           0.0091189,           0.0091189,           0.0091189
                  91,            0.070649,             0.14825,             0.02529,             0.60221,              0.3197,             0.35734,             0.21537,            0.082039,             0.24323,            0.035584,            0.009109,            0.009109,            0.009109
                  92,            0.070776,             0.14917,            0.025253,             0.60038,             0.31522,             0.34218,             0.20573,            0.082293,             0.24648,            0.035503,           0.0090991,           0.0090991,           0.0090991
                  93,            0.070929,             0.15202,            0.025248,              0.5919,             0.33051,             0.34503,             0.20626,            0.082097,             0.24612,            0.035616,           0.0090892,           0.0090892,           0.0090892
                  94,            0.070709,             0.15097,            0.025232,             0.59486,             0.32189,             0.34909,             0.20758,            0.082026,             0.24635,            0.035363,           0.0090793,           0.0090793,           0.0090793
                  95,            0.070713,             0.15033,            0.025082,             0.61158,             0.31998,             0.34824,             0.20786,            0.082002,             0.24425,            0.035435,           0.0090694,           0.0090694,           0.0090694
                  96,            0.070618,             0.15004,            0.025023,             0.59214,              0.3195,             0.33733,             0.20226,             0.08229,             0.24564,            0.035532,           0.0090595,           0.0090595,           0.0090595
                  97,            0.070636,              0.1507,            0.025018,             0.59786,              0.3162,             0.33945,              0.2027,            0.082346,             0.24837,             0.03586,           0.0090496,           0.0090496,           0.0090496
                  98,            0.070152,             0.14833,            0.024732,             0.61279,             0.31991,             0.33723,             0.20329,            0.081944,              0.2465,            0.035363,           0.0090397,           0.0090397,           0.0090397
                  99,            0.070509,             0.14938,            0.024933,             0.63295,             0.31035,             0.34325,             0.20778,            0.082184,             0.25051,            0.035606,           0.0090298,           0.0090298,           0.0090298
                 100,            0.070134,             0.14779,            0.024715,             0.59152,             0.30997,              0.3439,             0.20633,            0.082253,             0.25045,             0.03598,           0.0090199,           0.0090199,           0.0090199
                 101,            0.070272,             0.14964,            0.024748,             0.60549,             0.32322,             0.33565,              0.2038,            0.082167,             0.24788,             0.03565,             0.00901,             0.00901,             0.00901
                 102,            0.070318,             0.14813,            0.024676,             0.58713,              0.3231,             0.33907,             0.20407,            0.082006,             0.24831,            0.035563,           0.0090001,           0.0090001,           0.0090001
                 103,            0.070352,             0.14854,            0.024683,              0.6152,             0.31929,             0.34314,             0.20873,            0.082179,             0.24679,            0.035616,           0.0089902,           0.0089902,           0.0089902
                 104,            0.070098,             0.14898,            0.024635,             0.59787,             0.31599,             0.34519,             0.20879,            0.082074,             0.24745,            0.035637,           0.0089803,           0.0089803,           0.0089803
                 105,            0.070327,             0.15046,             0.02462,             0.61126,             0.31518,             0.35578,             0.21904,            0.082226,             0.24778,            0.035782,           0.0089704,           0.0089704,           0.0089704
                 106,            0.070131,               0.149,            0.024513,              0.6011,             0.31257,             0.35345,              0.2092,            0.082179,             0.24867,            0.036083,           0.0089605,           0.0089605,           0.0089605
                 107,            0.069899,             0.14804,            0.024477,             0.59387,             0.31639,             0.34346,             0.20769,            0.082046,             0.24844,            0.035764,           0.0089506,           0.0089506,           0.0089506
